InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
542586,84406B,Storage Box,9,2024-06-29 04:16:00,69.95,10857,Ireland,629.55
542587,84406B,Storage Box,7,2023-03-02 23:57:00,49.09,10050,Ireland,343.63
542588,22423,LED Lamp,2,2023-12-31 09:22:00,137.05,10029,Nigeria,274.1
542589,22423,LED Lamp,17,2023-11-08 11:20:00,90.16,10891,France,1532.72
542590,90019,Water Bottle,20,2024-09-17 03:21:00,78.24,10504,Netherlands,1564.8
542591,90019,Water Bottle,20,2024-12-06 15:24:00,80.17,10508,Ireland,1603.4
542592,90019,Water Bottle,3,2024-08-30 16:26:00,31.47,10305,United Kingdom,94.41
542593,22423,LED Lamp,8,2024-10-20 07:07:00,27.92,10457,Spain,223.36
542594,85123A,White Hanging Heart,10,2023-04-10 14:52:00,81.69,10352,United Kingdom,816.9
542595,22752,Gift Bag,10,2023-08-18 10:23:00,112.78,10148,France,1127.8
542596,90019,Water Bottle,11,2023-11-09 15:02:00,37.66,10273,United Kingdom,414.26
542597,47566,Notebook,17,2023-09-29 02:15:00,34.62,10789,Germany,588.54
542598,85123A,White Hanging Heart,6,2024-01-19 14:34:00,116.69,10608,United Kingdom,700.14
542599,47566,Notebook,8,2024-09-20 15:59:00,102.83,10875,France,822.64
542600,71053,Coffee Mug,19,2023-01-13 12:58:00,42.31,10444,Nigeria,803.89
542601,22423,LED Lamp,10,2024-07-29 04:57:00,126.64,10647,France,1266.4
542602,90019,Water Bottle,9,2024-04-24 02:23:00,116.71,10603,United Kingdom,1050.39
542603,84406B,Storage Box,13,2024-04-25 13:41:00,62.96,10813,France,818.48
542604,22752,Gift Bag,16,2023-04-06 23:47:00,118.19,10814,United Kingdom,1891.04
542605,90019,Water Bottle,2,2023-05-19 21:20:00,103.96,10373,Nigeria,207.92
542606,47566,Notebook,9,2024-02-25 04:23:00,41.38,10468,United Kingdom,372.42
542607,85123A,White Hanging Heart,15,2023-10-13 09:16:00,63.43,10905,France,951.45
542608,47566,Notebook,4,2024-03-16 04:45:00,107.69,10405,Spain,430.76
542609,22423,LED Lamp,13,2023-01-25 12:22:00,115.12,10957,United Kingdom,1496.56
542610,47566,Notebook,1,2024-07-31 10:01:00,25.85,10155,Ireland,25.85
542611,90019,Water Bottle,6,2024-03-25 20:41:00,73.15,10530,Spain,438.9
542612,90019,Water Bottle,2,2024-03-12 03:31:00,93.7,10562,France,187.4
542613,22752,Gift Bag,2,2024-12-14 06:52:00,82.65,10819,Netherlands,165.3
542614,47566,Notebook,16,2024-12-14 13:56:00,68.9,10480,Nigeria,1102.4
542615,84406B,Storage Box,17,2023-06-13 17:42:00,42.97,10612,Spain,730.49
542616,84406B,Storage Box,14,2024-06-28 08:50:00,19.56,10169,Netherlands,273.84
542617,47566,Notebook,1,2024-08-10 01:08:00,108.07,10800,Spain,108.07
542618,90019,Water Bottle,19,2023-06-27 15:43:00,49.76,10785,Netherlands,945.44
542619,85123A,White Hanging Heart,12,2023-06-14 21:44:00,47.12,10537,Netherlands,565.44
542620,85123A,White Hanging Heart,1,2024-12-17 01:41:00,78.61,10248,Ireland,78.61
542621,84406B,Storage Box,6,2023-04-09 17:27:00,75.71,10564,Germany,454.26
542622,90019,Water Bottle,11,2023-04-27 00:51:00,118.88,10870,United Kingdom,1307.68
542623,22752,Gift Bag,7,2024-04-27 12:18:00,82.47,10968,France,577.29
542624,84406B,Storage Box,19,2024-06-23 12:35:00,78.54,10363,Nigeria,1492.26
542625,47566,Notebook,16,2023-12-24 17:54:00,76.8,10853,United Kingdom,1228.8
542626,85123A,White Hanging Heart,7,2024-02-14 16:51:00,90.43,10413,United Kingdom,633.01
542627,90019,Water Bottle,19,2024-05-01 20:12:00,24.79,10092,Ireland,471.01
542628,71053,Coffee Mug,9,2024-10-19 17:11:00,60.39,10670,France,543.51
542629,71053,Coffee Mug,2,2024-10-26 10:33:00,116.14,10268,Netherlands,232.28
542630,22423,LED Lamp,8,2023-09-22 16:48:00,117.23,10914,Ireland,937.84
542631,71053,Coffee Mug,6,2023-10-10 09:03:00,41.18,10279,Nigeria,247.08
542632,84406B,Storage Box,3,2024-10-15 10:24:00,117.15,10211,Netherlands,351.45
542633,47566,Notebook,13,2023-01-06 16:21:00,30.63,10651,Germany,398.19
542634,22752,Gift Bag,7,2023-02-06 22:49:00,106.08,10016,Germany,742.56
542635,22423,LED Lamp,12,2024-04-04 00:32:00,81.95,10507,Ireland,983.4
542636,90019,Water Bottle,4,2023-10-17 19:05:00,136.26,10715,Nigeria,545.04
542637,85123A,White Hanging Heart,5,2023-04-01 05:12:00,44.79,10455,Germany,223.95
542638,71053,Coffee Mug,9,2023-08-03 20:28:00,149.42,10069,Spain,1344.78
542639,47566,Notebook,5,2024-10-27 11:15:00,57.24,10084,Netherlands,286.2
542640,22423,LED Lamp,20,2024-12-13 23:38:00,6.83,10318,Nigeria,136.6
542641,22752,Gift Bag,2,2024-02-19 17:24:00,141.27,10190,United Kingdom,282.54
542642,47566,Notebook,13,2023-06-21 04:26:00,19.19,10301,United Kingdom,249.47
542643,22423,LED Lamp,2,2024-11-20 20:48:00,144.92,10935,Germany,289.84
542644,47566,Notebook,5,2023-07-06 22:00:00,71.62,10038,United Kingdom,358.1
542645,85123A,White Hanging Heart,8,2023-03-16 10:48:00,96.55,10307,Nigeria,772.4
542646,84406B,Storage Box,5,2024-04-21 07:14:00,94.11,10922,Ireland,470.55
542647,22423,LED Lamp,18,2023-01-10 11:36:00,76.2,10525,Ireland,1371.6
542648,71053,Coffee Mug,11,2023-04-24 08:49:00,51.58,10284,Spain,567.38
542649,90019,Water Bottle,20,2023-06-07 05:15:00,23.09,10657,France,461.8
542650,85123A,White Hanging Heart,20,2023-05-31 19:13:00,129.93,10985,France,2598.6
542651,47566,Notebook,12,2023-01-12 02:46:00,22.16,10474,Germany,265.92
542652,47566,Notebook,8,2023-03-14 05:04:00,125.32,10561,United Kingdom,1002.56
542653,71053,Coffee Mug,12,2024-08-16 16:02:00,110.73,10984,Spain,1328.76
542654,84406B,Storage Box,6,2023-06-14 10:49:00,149.37,10252,Ireland,896.22
542655,84406B,Storage Box,10,2023-12-19 14:37:00,34.77,10576,Spain,347.7
542656,90019,Water Bottle,12,2023-01-28 18:41:00,43.03,10320,Spain,516.36
542657,71053,Coffee Mug,11,2024-09-05 19:45:00,62.24,10631,United Kingdom,684.64
542658,47566,Notebook,18,2023-11-12 13:48:00,51.65,10755,United Kingdom,929.7
542659,90019,Water Bottle,1,2023-04-27 15:25:00,14.03,10950,Spain,14.03
542660,22423,LED Lamp,3,2024-11-10 03:00:00,10.46,10434,Germany,31.38
542661,71053,Coffee Mug,16,2023-02-23 17:26:00,46.26,10094,France,740.16
542662,71053,Coffee Mug,20,2023-10-28 02:37:00,116.95,10885,France,2339.0
542663,90019,Water Bottle,12,2023-09-09 05:30:00,139.96,10951,France,1679.52
542664,84406B,Storage Box,7,2023-03-30 07:40:00,139.02,10884,Nigeria,973.14
542665,85123A,White Hanging Heart,1,2023-08-17 12:49:00,129.45,10285,Germany,129.45
542666,90019,Water Bottle,17,2023-06-18 17:49:00,48.32,10883,United Kingdom,821.44
542667,71053,Coffee Mug,18,2024-06-18 21:15:00,128.12,10521,Ireland,2306.16
542668,47566,Notebook,14,2023-07-13 23:48:00,45.76,10218,Ireland,640.64
542669,71053,Coffee Mug,16,2023-09-15 00:48:00,108.9,10565,Nigeria,1742.4
542670,85123A,White Hanging Heart,20,2024-03-27 00:14:00,140.58,10706,Nigeria,2811.6
542671,71053,Coffee Mug,7,2024-04-30 18:33:00,149.88,10349,Ireland,1049.16
542672,85123A,White Hanging Heart,10,2024-01-08 09:39:00,144.76,10037,Netherlands,1447.6
542673,84406B,Storage Box,14,2024-09-03 06:04:00,56.04,10253,Ireland,784.56
542674,22752,Gift Bag,7,2023-02-23 14:43:00,148.27,10324,Ireland,1037.89
542675,84406B,Storage Box,6,2023-07-24 05:59:00,49.53,10390,Nigeria,297.18
542676,22752,Gift Bag,9,2024-02-01 23:14:00,19.74,10350,France,177.66
542677,47566,Notebook,3,2024-09-29 13:20:00,86.8,10204,Ireland,260.4
542678,84406B,Storage Box,19,2023-05-08 03:37:00,48.89,10848,Germany,928.91
542679,22423,LED Lamp,7,2023-08-31 22:42:00,105.29,10217,Nigeria,737.03
542680,22752,Gift Bag,12,2023-07-23 20:37:00,50.53,10567,France,606.36
542681,90019,Water Bottle,15,2024-01-16 14:29:00,97.72,10107,United Kingdom,1465.8
542682,85123A,White Hanging Heart,4,2024-04-26 21:56:00,108.89,10035,Ireland,435.56
542683,84406B,Storage Box,20,2024-08-10 00:50:00,31.11,10103,Germany,622.2
542684,85123A,White Hanging Heart,10,2023-07-20 10:44:00,115.18,10513,Ireland,1151.8
542685,22752,Gift Bag,12,2024-04-29 17:46:00,82.64,10585,France,991.68
542686,71053,Coffee Mug,19,2023-05-21 07:04:00,140.16,10367,Spain,2663.04
542687,85123A,White Hanging Heart,8,2023-04-28 14:51:00,90.78,10191,Germany,726.24
542688,85123A,White Hanging Heart,9,2023-12-04 23:50:00,133.36,10755,Nigeria,1200.24
542689,47566,Notebook,16,2024-10-26 05:51:00,73.41,10041,Germany,1174.56
542690,22423,LED Lamp,18,2023-10-20 05:57:00,48.03,10223,United Kingdom,864.54
542691,22752,Gift Bag,1,2023-06-28 08:11:00,65.74,10418,France,65.74
542692,47566,Notebook,12,2024-06-22 08:31:00,78.36,10414,Netherlands,940.32
542693,90019,Water Bottle,6,2023-07-04 14:40:00,103.28,10067,United Kingdom,619.68
542694,84406B,Storage Box,19,2024-03-19 08:40:00,120.19,10074,France,2283.61
542695,47566,Notebook,5,2023-01-05 10:23:00,24.48,10748,United Kingdom,122.4
542696,84406B,Storage Box,4,2023-01-26 20:14:00,115.89,10034,Netherlands,463.56
542697,84406B,Storage Box,12,2023-01-25 18:34:00,12.56,10190,Germany,150.72
542698,47566,Notebook,1,2023-05-01 15:14:00,101.29,10151,United Kingdom,101.29
542699,22752,Gift Bag,8,2023-08-19 18:03:00,63.38,10042,Germany,507.04
542700,47566,Notebook,8,2023-08-09 23:33:00,30.44,10574,France,243.52
542701,84406B,Storage Box,16,2024-11-14 20:27:00,77.47,10338,Netherlands,1239.52
542702,22423,LED Lamp,15,2024-03-20 07:09:00,113.09,10500,Germany,1696.35
542703,22752,Gift Bag,10,2023-03-02 09:15:00,60.29,10150,Spain,602.9
542704,22752,Gift Bag,7,2024-03-06 02:32:00,137.46,10365,Spain,962.22
542705,90019,Water Bottle,7,2024-02-06 13:40:00,125.32,10899,Spain,877.24
542706,47566,Notebook,19,2023-07-17 01:44:00,50.54,10830,United Kingdom,960.26
542707,90019,Water Bottle,1,2023-07-11 01:39:00,35.56,10239,Nigeria,35.56
542708,90019,Water Bottle,2,2023-04-07 12:56:00,53.98,10798,Netherlands,107.96
542709,47566,Notebook,1,2024-07-16 19:41:00,40.31,10249,Netherlands,40.31
542710,71053,Coffee Mug,17,2024-11-05 04:28:00,49.67,10227,Nigeria,844.39
542711,71053,Coffee Mug,11,2024-10-26 22:39:00,6.17,10855,Germany,67.87
542712,85123A,White Hanging Heart,18,2024-04-30 15:17:00,27.69,10221,Germany,498.42
542713,90019,Water Bottle,5,2023-02-13 13:57:00,144.24,10137,United Kingdom,721.2
542714,71053,Coffee Mug,4,2024-10-23 04:22:00,135.28,10524,Ireland,541.12
542715,85123A,White Hanging Heart,12,2023-02-24 20:09:00,63.57,10728,Nigeria,762.84
542716,22423,LED Lamp,12,2023-12-29 20:50:00,69.04,10974,Spain,828.48
542717,47566,Notebook,14,2023-03-19 16:17:00,95.64,10582,France,1338.96
542718,84406B,Storage Box,10,2023-08-30 08:37:00,78.67,10869,Ireland,786.7
542719,22423,LED Lamp,16,2024-07-11 05:44:00,38.22,10715,Germany,611.52
542720,47566,Notebook,17,2024-03-04 10:33:00,62.3,10480,Ireland,1059.1
542721,71053,Coffee Mug,6,2024-05-14 05:01:00,19.18,10253,Nigeria,115.08
542722,22752,Gift Bag,5,2024-01-29 11:22:00,75.92,10917,France,379.6
542723,47566,Notebook,9,2024-06-06 08:00:00,117.94,10366,Nigeria,1061.46
542724,84406B,Storage Box,10,2023-01-16 00:38:00,121.36,10526,Netherlands,1213.6
542725,22423,LED Lamp,2,2024-03-23 22:34:00,67.6,10707,Ireland,135.2
542726,71053,Coffee Mug,19,2023-05-24 03:29:00,82.64,10385,Nigeria,1570.16
542727,71053,Coffee Mug,1,2024-11-18 19:08:00,116.21,10734,Spain,116.21
542728,47566,Notebook,17,2024-01-21 21:23:00,127.46,10841,Spain,2166.82
542729,85123A,White Hanging Heart,14,2023-01-08 06:01:00,124.51,10108,Nigeria,1743.14
542730,84406B,Storage Box,20,2024-09-07 08:25:00,40.3,10070,Germany,806.0
542731,84406B,Storage Box,6,2023-04-07 12:09:00,101.67,10844,Ireland,610.02
542732,22423,LED Lamp,15,2023-05-23 09:51:00,61.49,10954,Ireland,922.35
542733,85123A,White Hanging Heart,7,2023-03-16 08:22:00,109.53,10168,Germany,766.71
542734,22752,Gift Bag,20,2024-05-26 00:55:00,58.44,10331,Netherlands,1168.8
542735,90019,Water Bottle,6,2024-10-05 05:22:00,30.11,10882,Germany,180.66
542736,90019,Water Bottle,20,2023-02-13 11:09:00,101.17,10522,Nigeria,2023.4
542737,71053,Coffee Mug,11,2024-06-21 11:52:00,148.23,10947,Netherlands,1630.53
542738,22752,Gift Bag,6,2024-03-28 05:21:00,63.84,10370,Ireland,383.04
542739,84406B,Storage Box,10,2023-08-26 19:00:00,93.02,10744,Ireland,930.2
542740,22752,Gift Bag,11,2024-01-07 16:56:00,89.32,10941,Ireland,982.52
542741,84406B,Storage Box,11,2023-04-04 21:11:00,112.48,10189,Ireland,1237.28
542742,90019,Water Bottle,18,2024-05-04 10:37:00,85.99,10067,Germany,1547.82
542743,22423,LED Lamp,14,2023-02-07 07:59:00,46.24,10317,France,647.36
542744,84406B,Storage Box,7,2024-12-12 15:36:00,60.25,10499,Netherlands,421.75
542745,84406B,Storage Box,6,2023-05-20 10:03:00,22.75,10408,Nigeria,136.5
542746,90019,Water Bottle,12,2023-01-08 13:25:00,109.65,10354,France,1315.8
542747,47566,Notebook,6,2023-08-15 15:48:00,99.42,10966,Spain,596.52
542748,90019,Water Bottle,18,2024-02-28 17:29:00,138.45,10739,Germany,2492.1
542749,84406B,Storage Box,7,2024-06-09 06:44:00,133.63,10640,Germany,935.41
542750,47566,Notebook,3,2024-06-24 19:44:00,112.98,10541,Spain,338.94
542751,22423,LED Lamp,18,2023-11-14 21:21:00,52.11,10995,Spain,937.98
542752,22752,Gift Bag,15,2024-06-09 21:41:00,110.64,10828,Spain,1659.6
542753,47566,Notebook,11,2024-08-18 02:28:00,77.07,10872,Nigeria,847.77
542754,22752,Gift Bag,8,2024-05-28 02:54:00,86.26,10825,Ireland,690.08
542755,22423,LED Lamp,16,2023-11-11 01:34:00,52.93,10343,Nigeria,846.88
542756,47566,Notebook,17,2024-11-08 20:35:00,63.26,10598,Spain,1075.42
542757,84406B,Storage Box,4,2024-10-27 00:07:00,117.58,10531,Spain,470.32
542758,84406B,Storage Box,7,2023-11-29 16:03:00,111.59,10688,Germany,781.13
542759,84406B,Storage Box,11,2024-01-05 22:53:00,52.94,10471,United Kingdom,582.34
542760,47566,Notebook,9,2024-11-12 19:22:00,8.39,10156,Spain,75.51
542761,71053,Coffee Mug,18,2023-09-07 13:43:00,60.49,10124,France,1088.82
542762,71053,Coffee Mug,17,2024-10-15 09:22:00,48.19,10371,France,819.23
542763,22752,Gift Bag,10,2024-10-06 17:34:00,76.27,10996,France,762.7
542764,84406B,Storage Box,7,2023-10-06 23:03:00,97.0,10989,Germany,679.0
542765,71053,Coffee Mug,8,2024-01-13 22:09:00,101.47,10169,Germany,811.76
542766,22752,Gift Bag,6,2023-12-23 17:52:00,122.55,10590,France,735.3
542767,22752,Gift Bag,16,2024-02-07 14:19:00,22.45,10715,Ireland,359.2
542768,22423,LED Lamp,18,2023-08-25 09:17:00,58.25,10601,Nigeria,1048.5
542769,85123A,White Hanging Heart,10,2023-08-06 14:31:00,108.77,10474,Spain,1087.7
542770,47566,Notebook,1,2023-10-15 06:29:00,57.84,10499,Netherlands,57.84
542771,85123A,White Hanging Heart,10,2023-09-29 22:39:00,91.64,10128,United Kingdom,916.4
542772,22752,Gift Bag,1,2023-07-19 09:32:00,20.34,10273,Germany,20.34
542773,22752,Gift Bag,15,2023-09-23 02:18:00,101.34,10119,France,1520.1
542774,85123A,White Hanging Heart,15,2024-01-27 13:23:00,105.68,10372,Ireland,1585.2
542775,90019,Water Bottle,3,2023-01-10 19:21:00,146.98,10423,Nigeria,440.94
542776,22752,Gift Bag,3,2024-07-08 10:48:00,32.37,10810,Netherlands,97.11
542777,47566,Notebook,5,2023-04-07 01:39:00,14.69,10839,Netherlands,73.45
542778,47566,Notebook,20,2024-11-04 01:15:00,5.52,10952,Nigeria,110.4
542779,22423,LED Lamp,8,2024-01-18 15:13:00,36.02,10400,United Kingdom,288.16
542780,84406B,Storage Box,5,2024-06-13 12:30:00,86.74,10838,United Kingdom,433.7
542781,71053,Coffee Mug,17,2024-03-03 19:58:00,134.2,10365,Nigeria,2281.4
542782,22423,LED Lamp,17,2024-02-13 19:54:00,121.77,10853,United Kingdom,2070.09
542783,90019,Water Bottle,1,2023-10-07 02:05:00,19.47,10513,Nigeria,19.47
542784,84406B,Storage Box,3,2023-04-25 10:33:00,75.6,10932,Germany,226.8
542785,90019,Water Bottle,1,2024-08-25 20:01:00,8.47,10781,Netherlands,8.47
542786,90019,Water Bottle,20,2024-05-31 14:01:00,76.27,10267,United Kingdom,1525.4
542787,84406B,Storage Box,19,2023-11-30 01:10:00,115.15,10824,France,2187.85
542788,22752,Gift Bag,8,2024-01-26 08:45:00,116.96,10934,France,935.68
542789,85123A,White Hanging Heart,16,2024-10-01 04:28:00,35.65,10478,United Kingdom,570.4
542790,85123A,White Hanging Heart,13,2023-03-04 07:35:00,29.41,10654,Nigeria,382.33
542791,90019,Water Bottle,14,2023-09-10 17:09:00,84.54,10110,Netherlands,1183.56
542792,71053,Coffee Mug,5,2023-06-29 01:10:00,138.84,10499,United Kingdom,694.2
542793,84406B,Storage Box,1,2024-04-18 05:17:00,143.32,10322,France,143.32
542794,22752,Gift Bag,11,2023-05-21 09:33:00,119.87,10479,Netherlands,1318.57
542795,47566,Notebook,9,2024-01-08 20:24:00,139.63,10667,United Kingdom,1256.67
542796,84406B,Storage Box,14,2024-09-30 18:40:00,17.04,10691,France,238.56
542797,84406B,Storage Box,7,2023-06-01 10:57:00,34.9,10955,Spain,244.3
542798,47566,Notebook,5,2023-12-14 19:45:00,99.11,10616,France,495.55
542799,71053,Coffee Mug,17,2024-11-14 12:15:00,15.03,10176,Ireland,255.51
542800,71053,Coffee Mug,18,2023-04-08 17:33:00,124.27,10007,United Kingdom,2236.86
542801,90019,Water Bottle,8,2024-01-28 15:27:00,119.15,10249,Spain,953.2
542802,90019,Water Bottle,18,2024-05-14 21:43:00,21.6,10702,France,388.8
542803,22423,LED Lamp,2,2024-04-04 07:37:00,28.19,10721,France,56.38
542804,90019,Water Bottle,8,2023-03-03 15:19:00,129.28,10348,France,1034.24
542805,71053,Coffee Mug,9,2024-04-11 02:35:00,28.65,10848,United Kingdom,257.85
542806,47566,Notebook,8,2023-12-13 11:17:00,19.93,10183,Spain,159.44
542807,71053,Coffee Mug,3,2024-06-22 12:58:00,5.44,10947,Ireland,16.32
542808,85123A,White Hanging Heart,6,2024-04-02 14:38:00,112.98,10383,Nigeria,677.88
542809,47566,Notebook,10,2023-09-10 08:58:00,46.89,10130,Netherlands,468.9
542810,90019,Water Bottle,16,2024-03-02 13:47:00,106.58,10102,France,1705.28
542811,90019,Water Bottle,10,2023-02-04 01:05:00,130.35,10429,United Kingdom,1303.5
542812,85123A,White Hanging Heart,5,2023-11-30 13:13:00,50.91,10648,France,254.55
542813,22752,Gift Bag,8,2024-04-10 12:34:00,63.44,10435,France,507.52
542814,22752,Gift Bag,16,2023-06-24 17:43:00,90.39,10331,United Kingdom,1446.24
542815,22752,Gift Bag,1,2023-08-07 13:19:00,111.5,10931,Germany,111.5
542816,22752,Gift Bag,12,2024-08-16 05:12:00,118.17,10979,Netherlands,1418.04
542817,71053,Coffee Mug,19,2023-03-19 01:52:00,144.36,10538,United Kingdom,2742.84
542818,47566,Notebook,11,2024-12-31 03:42:00,143.89,10899,Germany,1582.79
542819,22423,LED Lamp,10,2024-05-27 23:15:00,86.14,10441,Germany,861.4
542820,84406B,Storage Box,2,2024-07-22 03:27:00,144.63,10846,United Kingdom,289.26
542821,90019,Water Bottle,10,2024-11-06 11:32:00,35.53,10520,Spain,355.3
542822,71053,Coffee Mug,14,2024-06-29 17:43:00,81.95,10326,France,1147.3
542823,84406B,Storage Box,13,2024-10-08 22:52:00,25.73,10546,Germany,334.49
542824,47566,Notebook,19,2024-06-17 05:01:00,69.79,10064,Spain,1326.01
542825,85123A,White Hanging Heart,8,2023-05-18 09:02:00,111.94,10522,United Kingdom,895.52
542826,71053,Coffee Mug,13,2024-04-30 07:58:00,87.74,10694,Spain,1140.62
542827,90019,Water Bottle,15,2023-12-10 01:49:00,142.7,10428,Spain,2140.5
542828,47566,Notebook,19,2023-05-14 09:29:00,62.72,10439,United Kingdom,1191.68
542829,84406B,Storage Box,4,2024-03-27 03:52:00,100.63,10573,Spain,402.52
542830,71053,Coffee Mug,17,2024-05-21 08:44:00,46.8,10467,France,795.6
542831,84406B,Storage Box,14,2023-05-11 01:47:00,69.83,10549,Germany,977.62
542832,47566,Notebook,18,2024-06-15 11:47:00,116.6,10717,Ireland,2098.8
542833,22423,LED Lamp,17,2024-01-27 16:23:00,91.4,10312,Ireland,1553.8
542834,85123A,White Hanging Heart,6,2023-02-19 02:44:00,57.54,10761,France,345.24
542835,71053,Coffee Mug,9,2024-12-03 06:29:00,59.85,10281,Germany,538.65
542836,22423,LED Lamp,5,2024-05-23 06:04:00,111.03,10175,Netherlands,555.15
542837,47566,Notebook,2,2023-03-06 06:57:00,4.62,10879,France,9.24
542838,47566,Notebook,16,2023-01-19 01:53:00,146.68,10117,Germany,2346.88
542839,85123A,White Hanging Heart,19,2024-08-20 23:57:00,59.16,10788,Germany,1124.04
542840,90019,Water Bottle,14,2023-09-25 00:27:00,97.15,10440,United Kingdom,1360.1
542841,22423,LED Lamp,8,2024-04-15 09:20:00,106.24,10758,Germany,849.92
542842,22423,LED Lamp,2,2024-05-15 20:36:00,44.32,10536,Nigeria,88.64
542843,84406B,Storage Box,19,2024-02-23 15:00:00,84.24,10497,Netherlands,1600.56
542844,22752,Gift Bag,7,2024-08-21 13:48:00,134.36,10233,France,940.52
542845,90019,Water Bottle,6,2023-05-23 17:48:00,19.24,10930,Spain,115.44
542846,90019,Water Bottle,15,2023-05-14 22:49:00,33.98,10070,Spain,509.7
542847,22752,Gift Bag,5,2023-01-04 18:50:00,27.16,10229,Germany,135.8
542848,47566,Notebook,6,2024-03-02 17:06:00,78.17,10653,Ireland,469.02
542849,71053,Coffee Mug,11,2024-11-07 15:01:00,41.85,10955,Netherlands,460.35
542850,22423,LED Lamp,7,2024-08-23 21:48:00,17.88,10831,France,125.16
542851,22752,Gift Bag,4,2023-09-08 00:19:00,108.88,10318,France,435.52
542852,85123A,White Hanging Heart,17,2023-02-27 21:05:00,55.92,10417,Ireland,950.64
542853,84406B,Storage Box,4,2023-04-23 16:46:00,20.37,10514,Ireland,81.48
542854,22423,LED Lamp,1,2023-09-09 04:27:00,125.67,10877,Ireland,125.67
542855,47566,Notebook,3,2024-02-02 10:35:00,36.7,10545,United Kingdom,110.1
542856,47566,Notebook,12,2024-04-11 23:14:00,58.37,10052,France,700.44
542857,22423,LED Lamp,11,2024-02-01 02:43:00,87.34,10091,Nigeria,960.74
542858,71053,Coffee Mug,14,2024-12-06 23:40:00,46.16,10275,Ireland,646.24
542859,71053,Coffee Mug,1,2023-07-02 07:16:00,82.87,10783,Nigeria,82.87
542860,84406B,Storage Box,7,2023-05-30 05:21:00,143.69,10825,France,1005.83
542861,47566,Notebook,13,2023-08-06 10:30:00,88.58,10690,Spain,1151.54
542862,71053,Coffee Mug,16,2023-10-16 03:51:00,84.17,10921,United Kingdom,1346.72
542863,47566,Notebook,15,2024-12-02 00:40:00,39.41,10741,Netherlands,591.15
542864,71053,Coffee Mug,6,2023-04-30 04:14:00,148.21,10921,Nigeria,889.26
542865,47566,Notebook,13,2024-01-06 16:30:00,77.28,10323,Spain,1004.64
542866,85123A,White Hanging Heart,3,2023-03-11 03:25:00,69.14,10345,Netherlands,207.42
