Property_ID,City,Region,Property_Type,Bedrooms,Bathrooms,Size_sqft,Year_Built,Listing_Type,Days_On_Market,Garage,Swimming_Pool,Garden,Price,Agent_Name
2523,Kano,East,Bungalow,2,2,3902,1991,Rent,258,No,Yes,Yes,454890.0,Agent_23
2524,Enugu,East,Bungalow,4,3,4096,2018,Rent,217,No,Yes,Yes,581506.0,Agent_24
2525,Kano,South,Villa,1,3,2177,1991,Rent,114,No,Yes,No,229604.0,Agent_25
2526,Abuja,West,Villa,7,3,5807,2023,Rent,146,No,No,Yes,1290732.0,Agent_26
2527,Kano,East,Bungalow,2,3,4539,2016,Rent,237,Yes,Yes,No,561006.0,Agent_27
2528,Lagos,South,Villa,7,5,1804,2007,Sale,86,No,Yes,No,589803.0,Agent_28
2529,Abuja,North,Duplex,6,4,4593,2025,Sale,167,No,No,No,937474.0,Agent_29
2530,Ibadan,North,Villa,2,3,2463,2008,Sale,129,Yes,Yes,No,352212.0,Agent_30
2531,Abuja,South,Villa,4,2,3807,2016,Sale,165,No,No,No,811566.0,Agent_31
2532,Enugu,South,Bungalow,3,3,1861,2009,Sale,277,No,No,Yes,321972.0,Agent_32
2533,Port Harcourt,East,Bungalow,4,5,4794,2010,Rent,257,No,Yes,Yes,826367.0,Agent_33
2534,Ibadan,North,Apartment,3,2,2287,2012,Sale,132,No,Yes,Yes,385220.0,Agent_34
2535,Abuja,South,Apartment,2,3,1573,2019,Sale,58,No,No,Yes,365902.0,Agent_35
2536,Ibadan,North,Bungalow,6,4,1665,2014,Sale,257,Yes,Yes,Yes,290780.0,Agent_36
2537,Ibadan,South,Villa,6,2,4099,2020,Sale,141,No,Yes,Yes,572104.0,Agent_37
2538,Ibadan,North,Villa,1,2,3217,2016,Sale,174,Yes,No,Yes,374161.0,Agent_38
2539,Port Harcourt,West,Apartment,6,4,3653,2023,Sale,175,No,Yes,No,751824.0,Agent_39
2540,Kano,East,Apartment,5,2,4626,1997,Sale,209,No,No,No,602649.0,Agent_40
2541,Ibadan,North,Apartment,2,3,3555,2008,Sale,204,Yes,No,No,442481.0,Agent_41
2542,Lagos,West,Duplex,1,2,1159,2015,Sale,7,No,No,Yes,324053.0,Agent_42
2543,Enugu,North,Duplex,6,3,5142,2017,Rent,51,No,No,No,840638.0,Agent_43
2544,Port Harcourt,North,Apartment,2,4,3082,1993,Sale,259,Yes,Yes,Yes,562444.0,Agent_44
2545,Abuja,West,Villa,4,1,1629,2020,Sale,178,No,Yes,Yes,436652.0,Agent_45
2546,Port Harcourt,North,Apartment,6,4,2774,2005,Rent,31,No,Yes,Yes,645678.0,Agent_46
2547,Abuja,North,Duplex,7,3,4966,1999,Rent,356,Yes,No,No,1047026.0,Agent_47
2548,Port Harcourt,East,Villa,3,5,5719,1999,Sale,318,Yes,Yes,No,941535.0,Agent_48
2549,Abuja,West,Duplex,2,4,1968,1998,Sale,154,No,No,No,378738.0,Agent_49
2550,Ibadan,West,Villa,1,5,2602,2025,Sale,364,No,No,Yes,402813.0,Agent_50
2551,Kano,South,Duplex,4,5,3766,2025,Rent,55,No,Yes,Yes,465308.0,Agent_1
2552,Abuja,North,Villa,5,3,2971,2008,Sale,156,Yes,Yes,Yes,693486.0,Agent_2
2553,Abuja,East,Villa,4,3,1651,2008,Rent,44,Yes,No,Yes,445308.0,Agent_3
2554,Lagos,North,Villa,6,1,592,2001,Rent,81,No,No,No,228038.0,Agent_4
2555,Abuja,North,Villa,3,2,3066,2002,Rent,166,No,No,No,658992.0,Agent_5
2556,Lagos,South,Bungalow,4,4,1781,2014,Rent,30,No,No,No,536422.0,Agent_6
2557,Enugu,North,Duplex,5,3,3400,2025,Rent,322,Yes,Yes,No,562120.0,Agent_7
2558,Ibadan,East,Duplex,7,4,5839,2014,Sale,136,Yes,Yes,Yes,805828.0,Agent_8
2559,Lagos,East,Bungalow,1,5,3299,2017,Sale,14,Yes,Yes,Yes,647536.0,Agent_9
2560,Kano,South,Villa,2,2,3677,2019,Rent,357,No,No,No,455161.0,Agent_10
2561,Ibadan,North,Villa,3,1,5011,1994,Rent,106,No,No,Yes,630318.0,Agent_11
2562,Lagos,East,Duplex,5,4,3104,2006,Rent,359,No,Yes,Yes,794490.0,Agent_12
2563,Ibadan,North,Bungalow,6,2,4381,2007,Rent,318,Yes,Yes,No,612397.0,Agent_13
2564,Ibadan,North,Villa,6,1,2913,2010,Sale,75,No,Yes,No,426661.0,Agent_14
2565,Ibadan,North,Villa,6,4,2044,2011,Rent,79,Yes,No,Yes,324333.0,Agent_15
2566,Enugu,South,Villa,3,2,4030,1995,Rent,194,No,No,No,550297.0,Agent_16
2567,Kano,North,Apartment,4,3,3146,2005,Sale,363,Yes,No,No,379621.0,Agent_17
2568,Port Harcourt,East,Bungalow,3,4,5284,1991,Sale,96,No,Yes,No,968159.0,Agent_18
2569,Port Harcourt,North,Villa,6,2,2558,1990,Sale,40,No,Yes,No,541191.0,Agent_19
2570,Lagos,East,Apartment,7,1,5014,2019,Sale,256,Yes,Yes,No,1172398.0,Agent_20
2571,Ibadan,North,Bungalow,5,2,1645,2012,Rent,107,No,Yes,No,249156.0,Agent_21
2572,Lagos,East,Villa,2,3,1410,1990,Rent,17,Yes,Yes,No,381240.0,Agent_22
2573,Enugu,East,Duplex,2,4,3806,2008,Rent,15,No,Yes,No,575455.0,Agent_23
2574,Enugu,North,Apartment,3,4,5950,1992,Rent,272,No,No,No,881219.0,Agent_24
2575,Abuja,North,Apartment,6,4,2066,1991,Rent,13,No,Yes,Yes,577864.0,Agent_25
2576,Enugu,East,Villa,1,3,2895,2006,Rent,247,Yes,Yes,No,469711.0,Agent_26
2577,Abuja,West,Villa,7,1,3505,2017,Rent,214,No,No,No,851907.0,Agent_27
2578,Kano,South,Apartment,3,4,5007,2007,Rent,151,Yes,No,No,648628.0,Agent_28
2579,Lagos,West,Duplex,6,1,5843,2022,Rent,292,No,No,Yes,1225933.0,Agent_29
2580,Kano,West,Duplex,4,2,4748,2004,Sale,43,No,No,No,583529.0,Agent_30
2581,Enugu,North,Bungalow,2,1,5831,2011,Rent,114,Yes,No,No,767356.0,Agent_31
2582,Kano,South,Villa,2,1,591,2016,Sale,330,No,No,Yes,105296.0,Agent_32
2583,Kano,West,Duplex,7,4,4492,2021,Sale,81,No,Yes,Yes,577090.0,Agent_33
2584,Kano,North,Bungalow,2,5,830,2008,Sale,350,Yes,Yes,No,145624.0,Agent_34
2585,Enugu,West,Duplex,1,5,1454,2017,Sale,141,Yes,Yes,Yes,203111.0,Agent_35
2586,Ibadan,West,Villa,6,3,4280,2017,Rent,30,No,Yes,Yes,653502.0,Agent_36
2587,Kano,North,Bungalow,6,3,3101,1999,Sale,30,Yes,No,Yes,469723.0,Agent_37
2588,Abuja,North,Bungalow,7,5,3477,2009,Sale,266,Yes,No,Yes,833961.0,Agent_38
2589,Enugu,North,Bungalow,6,2,5847,2014,Rent,99,No,Yes,Yes,919775.0,Agent_39
2590,Kano,South,Duplex,7,4,4789,2010,Sale,94,Yes,No,No,677638.0,Agent_40
2591,Ibadan,West,Villa,6,4,1029,2003,Rent,211,Yes,No,Yes,292101.0,Agent_41
2592,Enugu,North,Bungalow,1,2,3392,2011,Rent,295,No,Yes,No,497729.0,Agent_42
2593,Port Harcourt,East,Apartment,5,2,1766,2015,Rent,37,Yes,Yes,No,387397.0,Agent_43
2594,Ibadan,West,Villa,3,5,1973,2000,Rent,89,Yes,Yes,No,299538.0,Agent_44
2595,Abuja,East,Apartment,3,3,5234,1996,Sale,255,No,Yes,Yes,1086009.0,Agent_45
2596,Kano,South,Apartment,6,2,2097,2006,Rent,214,No,Yes,No,295708.0,Agent_46
2597,Port Harcourt,North,Bungalow,4,3,3025,2007,Sale,14,Yes,Yes,Yes,575682.0,Agent_47
2598,Port Harcourt,East,Bungalow,2,1,5293,1996,Sale,192,No,Yes,No,896224.0,Agent_48
2599,Enugu,South,Duplex,1,4,4261,2009,Rent,295,Yes,Yes,No,586705.0,Agent_49
2600,Port Harcourt,North,Duplex,4,5,3242,2000,Sale,182,Yes,No,No,613412.0,Agent_50
2601,Abuja,East,Duplex,4,4,5135,2005,Rent,130,Yes,Yes,Yes,1039323.0,Agent_1
2602,Abuja,East,Villa,6,5,4925,2016,Sale,224,Yes,No,No,1032734.0,Agent_2
2603,Lagos,South,Duplex,1,1,969,2000,Sale,43,No,Yes,Yes,237622.0,Agent_3
2604,Abuja,North,Apartment,3,4,4330,2005,Sale,181,No,No,Yes,906452.0,Agent_4
2605,Ibadan,North,Duplex,2,1,1033,2012,Sale,169,Yes,Yes,Yes,128911.0,Agent_5
2606,Port Harcourt,East,Bungalow,3,5,5062,2001,Rent,264,No,Yes,No,900195.0,Agent_6
2607,Abuja,East,Duplex,4,2,4555,1992,Rent,96,Yes,Yes,No,876078.0,Agent_7
2608,Enugu,East,Villa,2,4,4179,1991,Sale,203,Yes,Yes,No,596326.0,Agent_8
2609,Lagos,North,Villa,5,1,4587,2013,Sale,321,No,Yes,No,1090757.0,Agent_9
2610,Port Harcourt,South,Apartment,4,4,1261,2018,Sale,335,No,No,Yes,380448.0,Agent_10
2611,Lagos,South,Villa,3,4,5601,2023,Sale,68,Yes,Yes,No,1163285.0,Agent_11
2612,Port Harcourt,North,Duplex,3,4,1390,2009,Rent,92,No,Yes,Yes,296895.0,Agent_12
2613,Enugu,West,Bungalow,6,3,2855,2007,Sale,266,Yes,Yes,Yes,489369.0,Agent_13
2614,Lagos,South,Villa,3,1,2455,2003,Sale,331,No,No,No,510059.0,Agent_14
2615,Kano,East,Apartment,1,1,3471,2007,Sale,178,No,No,No,371226.0,Agent_15
2616,Ibadan,West,Duplex,4,4,5549,1991,Rent,151,Yes,No,Yes,741698.0,Agent_16
2617,Ibadan,West,Apartment,7,2,2172,1990,Sale,317,No,No,Yes,356342.0,Agent_17
2618,Port Harcourt,South,Villa,7,4,3336,2009,Rent,47,No,No,No,641677.0,Agent_18
2619,Kano,West,Villa,2,3,5427,2023,Rent,3,Yes,No,No,629825.0,Agent_19
2620,Lagos,West,Apartment,3,5,5439,2000,Sale,103,Yes,Yes,No,1195843.0,Agent_20
2621,Kano,South,Duplex,6,3,4144,2016,Sale,273,Yes,Yes,Yes,521384.0,Agent_21
2622,Kano,South,Villa,6,2,2797,2012,Sale,22,Yes,Yes,Yes,374601.0,Agent_22
2623,Lagos,West,Bungalow,3,4,4561,1992,Rent,116,Yes,No,No,1031302.0,Agent_23
2624,Enugu,East,Villa,1,1,3666,2001,Rent,347,Yes,Yes,Yes,464636.0,Agent_24
2625,Kano,North,Duplex,6,4,1819,2019,Sale,104,No,Yes,Yes,325021.0,Agent_25
2626,Kano,West,Villa,7,2,683,2020,Rent,259,Yes,No,Yes,222988.0,Agent_26
2627,Enugu,West,Apartment,2,1,1783,2012,Sale,308,Yes,Yes,Yes,264646.0,Agent_27
2628,Kano,East,Villa,4,3,3346,1990,Sale,298,Yes,Yes,No,432865.0,Agent_28
2629,Kano,West,Villa,5,5,2733,2009,Sale,130,No,Yes,Yes,375943.0,Agent_29
2630,Kano,West,Duplex,1,5,4588,1995,Sale,295,Yes,No,No,558280.0,Agent_30
2631,Ibadan,North,Apartment,6,4,1932,2000,Sale,302,Yes,No,No,323819.0,Agent_31
2632,Abuja,North,Duplex,4,3,3640,2024,Sale,48,No,Yes,Yes,811869.0,Agent_32
2633,Enugu,North,Villa,5,2,2296,1993,Rent,27,No,Yes,No,415449.0,Agent_33
2634,Kano,South,Bungalow,3,5,5222,2018,Rent,15,Yes,No,No,627896.0,Agent_34
2635,Ibadan,South,Villa,3,3,2555,1999,Rent,263,No,No,No,388857.0,Agent_35
2636,Enugu,North,Duplex,2,4,3836,2018,Sale,298,No,No,Yes,524450.0,Agent_36
2637,Port Harcourt,North,Bungalow,5,1,1282,1990,Sale,265,Yes,No,No,309940.0,Agent_37
2638,Port Harcourt,South,Duplex,3,4,2007,1997,Sale,361,Yes,Yes,Yes,422630.0,Agent_38
2639,Kano,East,Duplex,3,4,5370,2006,Rent,134,Yes,No,No,682305.0,Agent_39
2640,Ibadan,West,Apartment,7,3,5602,2008,Sale,76,No,Yes,No,840141.0,Agent_40
2641,Ibadan,West,Bungalow,6,5,4354,2022,Rent,30,Yes,No,No,694342.0,Agent_41
2642,Enugu,North,Villa,2,3,1176,2004,Sale,340,No,Yes,No,204408.0,Agent_42
2643,Enugu,East,Duplex,4,1,2330,2020,Rent,126,Yes,No,Yes,388776.0,Agent_43
2644,Ibadan,South,Villa,3,3,4590,2010,Sale,84,No,No,No,623829.0,Agent_44
2645,Enugu,North,Apartment,7,2,4806,1992,Sale,54,Yes,No,No,717087.0,Agent_45
2646,Ibadan,East,Apartment,1,4,5932,1991,Rent,283,No,Yes,No,777805.0,Agent_46
2647,Abuja,East,Bungalow,1,5,1860,2024,Rent,340,Yes,Yes,Yes,391728.0,Agent_47
2648,Ibadan,East,Apartment,4,1,5085,2005,Rent,263,Yes,Yes,Yes,698714.0,Agent_48
2649,Port Harcourt,South,Apartment,5,4,3186,2010,Sale,360,Yes,Yes,No,674218.0,Agent_49
2650,Enugu,South,Villa,2,3,690,2001,Rent,222,No,No,No,151672.0,Agent_50
2651,Ibadan,West,Apartment,7,2,1342,2017,Rent,328,No,No,No,303750.0,Agent_1
2652,Ibadan,West,Apartment,6,3,834,2001,Sale,2,Yes,No,No,185876.0,Agent_2
2653,Enugu,East,Duplex,7,4,1610,2022,Sale,306,No,Yes,Yes,363603.0,Agent_3
2654,Abuja,East,Apartment,1,1,1078,2009,Rent,146,Yes,No,Yes,269660.0,Agent_4
2655,Abuja,South,Duplex,1,5,561,2010,Sale,18,No,No,Yes,188480.0,Agent_5
2656,Enugu,West,Apartment,4,4,886,2025,Rent,16,Yes,No,No,182646.0,Agent_6
2657,Lagos,East,Apartment,5,1,1669,2011,Rent,308,No,Yes,No,514194.0,Agent_7
2658,Enugu,West,Bungalow,5,4,2700,2015,Rent,159,No,Yes,No,506108.0,Agent_8
2659,Enugu,West,Bungalow,4,2,5214,1996,Sale,340,No,No,No,796138.0,Agent_9
2660,Abuja,East,Duplex,7,3,2183,1996,Rent,352,No,Yes,Yes,549327.0,Agent_10
2661,Abuja,South,Apartment,1,5,986,1997,Rent,298,No,Yes,Yes,202539.0,Agent_11
2662,Enugu,East,Villa,7,1,4232,2015,Sale,209,Yes,No,Yes,659761.0,Agent_12
2663,Enugu,East,Bungalow,7,5,5873,2013,Rent,205,No,No,No,950492.0,Agent_13
2664,Enugu,West,Villa,2,5,1040,2013,Rent,113,No,Yes,No,183827.0,Agent_14
2665,Abuja,East,Bungalow,1,5,2560,2001,Rent,178,No,Yes,No,483828.0,Agent_15
2666,Enugu,South,Bungalow,5,1,4746,1997,Sale,209,No,No,No,700719.0,Agent_16
2667,Enugu,East,Apartment,6,1,5669,1998,Rent,124,Yes,No,No,883768.0,Agent_17
2668,Kano,South,Bungalow,7,5,1738,1992,Sale,15,No,No,Yes,313681.0,Agent_18
2669,Lagos,South,Villa,1,3,1490,2010,Sale,346,No,No,No,425795.0,Agent_19
2670,Port Harcourt,West,Bungalow,7,4,4967,2020,Rent,298,Yes,No,No,923348.0,Agent_20
2671,Lagos,North,Duplex,2,5,5732,2013,Rent,45,Yes,No,Yes,1146755.0,Agent_21
2672,Kano,North,Apartment,3,2,2799,1993,Sale,94,No,No,Yes,326833.0,Agent_22
2673,Port Harcourt,West,Apartment,1,5,5749,2009,Rent,107,Yes,Yes,No,995444.0,Agent_23
2674,Enugu,East,Duplex,4,1,4407,2005,Rent,278,No,Yes,Yes,628433.0,Agent_24
2675,Kano,West,Duplex,3,4,4788,1999,Sale,128,No,No,No,610514.0,Agent_25
2676,Enugu,South,Duplex,7,2,1580,2015,Rent,38,Yes,Yes,No,381194.0,Agent_26
2677,Abuja,North,Bungalow,4,4,697,2018,Rent,97,No,Yes,Yes,262431.0,Agent_27
2678,Ibadan,West,Apartment,4,4,2694,1994,Sale,198,Yes,No,No,375107.0,Agent_28
2679,Kano,East,Duplex,4,2,2098,2000,Rent,192,Yes,No,No,318811.0,Agent_29
2680,Abuja,West,Bungalow,1,5,2100,2018,Sale,357,No,No,No,435093.0,Agent_30
2681,Kano,North,Duplex,5,5,4192,2004,Sale,7,No,Yes,Yes,592857.0,Agent_31
2682,Kano,West,Villa,7,5,4365,1995,Rent,44,Yes,No,Yes,563436.0,Agent_32
2683,Abuja,West,Villa,3,3,1183,2004,Sale,332,No,No,Yes,243818.0,Agent_33
2684,Port Harcourt,North,Apartment,2,5,3583,2009,Rent,7,Yes,Yes,Yes,653240.0,Agent_34
2685,Lagos,South,Bungalow,5,2,4489,2023,Rent,194,Yes,No,No,944354.0,Agent_35
2686,Enugu,South,Villa,7,3,832,1991,Sale,316,Yes,Yes,Yes,202694.0,Agent_36
2687,Kano,North,Villa,1,5,5839,2005,Sale,1,Yes,Yes,No,718167.0,Agent_37
2688,Enugu,West,Bungalow,4,3,5961,2008,Sale,62,No,No,Yes,921857.0,Agent_38
2689,Ibadan,North,Duplex,2,2,2271,2023,Sale,343,No,No,Yes,349676.0,Agent_39
2690,Abuja,South,Bungalow,7,5,5808,2003,Sale,89,No,No,No,1201490.0,Agent_40
2691,Enugu,East,Duplex,3,1,5739,2013,Sale,18,No,Yes,Yes,795025.0,Agent_41
2692,Abuja,West,Villa,7,2,4700,2017,Rent,108,No,No,Yes,1026156.0,Agent_42
2693,Enugu,South,Villa,5,4,3221,2021,Rent,135,No,Yes,No,501291.0,Agent_43
2694,Lagos,West,Villa,6,4,1306,1999,Sale,310,Yes,No,Yes,386394.0,Agent_44
2695,Lagos,North,Apartment,5,2,1564,1998,Rent,67,No,No,No,402251.0,Agent_45
2696,Lagos,East,Apartment,7,4,1388,2013,Sale,93,Yes,No,Yes,410386.0,Agent_46
2697,Lagos,North,Apartment,2,2,3423,2025,Sale,138,Yes,No,No,779422.0,Agent_47
2698,Lagos,East,Bungalow,7,1,820,2018,Rent,189,Yes,Yes,Yes,348149.0,Agent_48
2699,Lagos,West,Villa,7,2,4457,2018,Rent,59,No,No,No,978462.0,Agent_49
2700,Abuja,West,Villa,1,5,2882,2012,Sale,187,Yes,No,Yes,612944.0,Agent_50
2701,Kano,North,Bungalow,3,5,3731,2016,Sale,235,No,No,No,512532.0,Agent_1
2702,Enugu,East,Apartment,2,3,2811,2020,Sale,69,Yes,No,Yes,405505.0,Agent_2
2703,Lagos,East,Bungalow,7,4,4101,1996,Rent,98,No,Yes,Yes,1024243.0,Agent_3
2704,Abuja,West,Apartment,4,4,2000,1993,Sale,8,No,Yes,Yes,434454.0,Agent_4
2705,Abuja,North,Villa,3,2,2068,2003,Sale,311,No,No,No,489834.0,Agent_5
2706,Abuja,East,Duplex,5,4,3781,1999,Rent,134,No,Yes,No,788564.0,Agent_6
2707,Kano,West,Apartment,2,5,2019,2023,Rent,56,No,No,Yes,282029.0,Agent_7
2708,Enugu,South,Villa,5,1,2418,2015,Rent,360,Yes,Yes,Yes,395144.0,Agent_8
2709,Kano,North,Villa,7,2,4589,2012,Sale,114,No,No,Yes,630915.0,Agent_9
2710,Port Harcourt,South,Duplex,5,4,2365,1998,Sale,88,No,Yes,Yes,523802.0,Agent_10
2711,Abuja,North,Villa,5,5,1905,1997,Rent,138,Yes,Yes,Yes,485997.0,Agent_11
2712,Port Harcourt,West,Villa,1,3,3223,2003,Sale,108,No,Yes,Yes,579856.0,Agent_12
2713,Ibadan,East,Apartment,5,4,504,1996,Sale,23,No,Yes,Yes,188254.0,Agent_13
2714,Lagos,East,Apartment,4,1,1668,1996,Rent,144,No,Yes,Yes,353590.0,Agent_14
2715,Lagos,East,Duplex,4,1,2898,1998,Rent,357,No,No,Yes,662341.0,Agent_15
2716,Kano,North,Duplex,3,4,3130,1992,Sale,144,No,Yes,Yes,403448.0,Agent_16
2717,Enugu,West,Villa,7,4,847,2003,Rent,56,Yes,No,No,236357.0,Agent_17
2718,Port Harcourt,South,Apartment,6,5,4720,2006,Rent,108,No,No,No,934768.0,Agent_18
2719,Enugu,West,Duplex,5,4,2313,2011,Sale,351,Yes,No,Yes,443326.0,Agent_19
2720,Kano,South,Duplex,5,3,3842,2015,Sale,6,No,No,Yes,543380.0,Agent_20
2721,Lagos,North,Bungalow,2,5,3074,2017,Sale,30,Yes,No,Yes,657622.0,Agent_21
2722,Enugu,North,Duplex,1,2,4325,2003,Sale,307,Yes,No,No,659974.0,Agent_22
2723,Enugu,South,Villa,6,3,5093,1998,Sale,362,Yes,No,No,751685.0,Agent_23
2724,Lagos,South,Apartment,3,5,5772,2015,Sale,345,No,No,Yes,1307206.0,Agent_24
2725,Port Harcourt,South,Duplex,6,5,552,1991,Rent,127,No,No,Yes,195767.0,Agent_25
2726,Lagos,West,Bungalow,5,1,648,2000,Rent,302,Yes,No,Yes,231704.0,Agent_26
2727,Enugu,South,Apartment,2,5,1002,2006,Rent,121,No,No,No,202319.0,Agent_27
2728,Port Harcourt,North,Duplex,7,3,1369,2023,Sale,99,No,Yes,No,422308.0,Agent_28
2729,Port Harcourt,North,Bungalow,1,4,4021,2008,Sale,166,Yes,No,No,660686.0,Agent_29
2730,Lagos,East,Duplex,7,3,4814,2007,Sale,325,No,No,No,1166122.0,Agent_30
2731,Enugu,South,Apartment,3,2,4371,2002,Sale,319,Yes,No,Yes,621434.0,Agent_31
2732,Kano,West,Apartment,6,5,1800,1994,Sale,241,No,Yes,Yes,289059.0,Agent_32
2733,Enugu,West,Apartment,3,5,2999,2012,Rent,50,Yes,Yes,Yes,537093.0,Agent_33
2734,Abuja,West,Villa,5,5,4533,2013,Sale,268,No,No,Yes,972916.0,Agent_34
2735,Ibadan,East,Duplex,3,5,3789,2018,Rent,325,No,Yes,Yes,566386.0,Agent_35
2736,Kano,North,Villa,7,1,5333,1997,Sale,73,Yes,Yes,No,681569.0,Agent_36
2737,Port Harcourt,West,Apartment,2,1,4353,2015,Rent,300,Yes,No,Yes,727535.0,Agent_37
2738,Kano,North,Bungalow,3,4,2951,2004,Rent,52,No,No,Yes,379971.0,Agent_38
2739,Port Harcourt,East,Duplex,4,5,4885,1990,Rent,265,Yes,Yes,No,947548.0,Agent_39
2740,Port Harcourt,South,Villa,2,2,838,2017,Rent,227,Yes,Yes,Yes,204442.0,Agent_40
2741,Kano,South,Duplex,6,4,3324,2003,Rent,193,Yes,No,Yes,446657.0,Agent_41
2742,Port Harcourt,South,Bungalow,1,5,2193,2023,Rent,239,Yes,No,Yes,424020.0,Agent_42
2743,Port Harcourt,West,Villa,1,1,1486,2020,Rent,10,Yes,No,No,198102.0,Agent_43
2744,Abuja,South,Apartment,5,2,5554,1995,Sale,302,No,No,Yes,1166979.0,Agent_44
2745,Enugu,West,Villa,5,4,3990,1994,Sale,359,Yes,No,No,647614.0,Agent_45
2746,Enugu,East,Duplex,4,2,5826,2020,Rent,228,Yes,No,No,853148.0,Agent_46
2747,Ibadan,East,Duplex,6,5,3233,2004,Sale,293,Yes,Yes,No,491310.0,Agent_47
2748,Ibadan,West,Duplex,7,3,4267,2004,Sale,52,Yes,No,No,685811.0,Agent_48
2749,Abuja,North,Duplex,1,2,5884,1994,Rent,240,No,No,Yes,1036791.0,Agent_49
2750,Ibadan,South,Apartment,1,2,4576,2017,Sale,99,Yes,Yes,No,623810.0,Agent_50
2751,Kano,South,Villa,1,1,2506,2022,Rent,81,No,No,Yes,290627.0,Agent_1
2752,Lagos,South,Apartment,7,5,3607,2000,Sale,13,No,No,No,995626.0,Agent_2
2753,Lagos,West,Apartment,1,2,4968,1995,Rent,357,Yes,Yes,Yes,1027669.0,Agent_3
2754,Lagos,East,Apartment,3,5,3830,2012,Sale,128,Yes,Yes,Yes,825352.0,Agent_4
2755,Abuja,South,Duplex,6,1,3541,1991,Rent,304,No,No,Yes,774279.0,Agent_5
2756,Abuja,East,Duplex,2,5,1030,2004,Sale,11,No,Yes,Yes,350043.0,Agent_6
2757,Port Harcourt,South,Duplex,2,1,1423,2012,Sale,81,No,No,Yes,222762.0,Agent_7
2758,Lagos,South,Villa,4,1,4618,2011,Sale,261,Yes,No,Yes,1064662.0,Agent_8
2759,Kano,West,Bungalow,3,4,740,1998,Rent,6,No,Yes,Yes,139516.0,Agent_9
2760,Ibadan,North,Duplex,1,5,5600,2019,Rent,222,Yes,No,Yes,702143.0,Agent_10
2761,Kano,West,Villa,1,3,2396,2005,Sale,298,No,No,Yes,290428.0,Agent_11
2762,Ibadan,South,Duplex,5,4,3824,2019,Sale,81,No,No,Yes,587580.0,Agent_12
2763,Lagos,South,Duplex,5,1,5761,1998,Rent,3,Yes,No,No,1315994.0,Agent_13
2764,Lagos,North,Apartment,4,3,1313,1990,Sale,60,Yes,Yes,Yes,318955.0,Agent_14
2765,Lagos,East,Apartment,1,2,5250,1997,Sale,221,No,Yes,Yes,1107936.0,Agent_15
2766,Abuja,East,Apartment,4,2,1282,2007,Rent,349,Yes,No,Yes,366536.0,Agent_16
2767,Ibadan,South,Villa,3,4,4555,2016,Rent,49,Yes,No,No,618886.0,Agent_17
2768,Abuja,East,Bungalow,2,3,507,2007,Sale,228,No,No,No,226238.0,Agent_18
2769,Abuja,South,Bungalow,1,5,4273,2021,Rent,290,Yes,No,Yes,776762.0,Agent_19
2770,Enugu,North,Villa,6,3,5170,2021,Sale,293,Yes,No,Yes,756146.0,Agent_20
2771,Kano,North,Duplex,7,4,3639,2025,Sale,298,No,Yes,No,537862.0,Agent_21
2772,Kano,South,Villa,3,5,4289,2025,Rent,193,No,Yes,Yes,495013.0,Agent_22
2773,Port Harcourt,North,Duplex,1,5,5507,2010,Sale,257,Yes,Yes,Yes,965223.0,Agent_23
2774,Abuja,West,Villa,7,2,4551,2021,Rent,103,Yes,No,No,1013006.0,Agent_24
2775,Ibadan,West,Villa,6,3,1017,2020,Rent,146,Yes,No,No,211209.0,Agent_25
2776,Enugu,North,Villa,5,5,3690,2005,Sale,290,No,No,Yes,664213.0,Agent_26
2777,Enugu,South,Bungalow,4,4,3602,2003,Rent,257,No,Yes,Yes,547461.0,Agent_27
2778,Kano,South,Apartment,5,2,5078,2013,Sale,309,Yes,No,Yes,608953.0,Agent_28
2779,Abuja,North,Villa,2,5,3216,2014,Rent,278,Yes,Yes,No,713030.0,Agent_29
2780,Port Harcourt,East,Bungalow,5,3,1078,2024,Sale,189,Yes,No,Yes,306111.0,Agent_30
2781,Abuja,West,Apartment,1,2,4982,2006,Rent,178,No,No,Yes,954140.0,Agent_31
2782,Lagos,East,Apartment,6,3,5007,1993,Sale,16,No,No,No,1176038.0,Agent_32
2783,Abuja,South,Villa,5,3,2365,2000,Sale,86,Yes,No,Yes,612015.0,Agent_33
2784,Lagos,South,Duplex,1,3,5989,2004,Rent,248,Yes,Yes,Yes,1264611.0,Agent_34
2785,Lagos,East,Duplex,2,2,1876,2019,Sale,217,Yes,No,Yes,501386.0,Agent_35
2786,Port Harcourt,North,Duplex,7,5,5955,2013,Sale,42,Yes,No,Yes,1078441.0,Agent_36
2787,Ibadan,East,Villa,6,1,3438,1991,Sale,194,No,Yes,No,464354.0,Agent_37
2788,Kano,East,Duplex,5,5,1405,2023,Sale,327,Yes,Yes,No,236506.0,Agent_38
2789,Abuja,West,Bungalow,4,2,5908,2012,Sale,163,Yes,Yes,No,1239082.0,Agent_39
2790,Lagos,West,Bungalow,4,1,5558,2020,Sale,276,No,No,Yes,1225344.0,Agent_40
2791,Abuja,East,Bungalow,6,1,1464,2002,Rent,364,Yes,No,Yes,393068.0,Agent_41
2792,Ibadan,East,Bungalow,4,1,2476,2022,Rent,130,Yes,No,Yes,346337.0,Agent_42
2793,Kano,South,Apartment,5,4,5632,1996,Rent,263,Yes,No,Yes,664102.0,Agent_43
