Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-103920,2023-11-30,Second Class,Customer 379,Corporate,East,Office Supplies,Paper,Paper Model 214,537.0,3,0.3,7.13
ORD-103921,2024-03-07,Same Day,Customer 405,Consumer,East,Office Supplies,Binders,Binders Model 905,233.85,10,0.3,4.93
ORD-103922,2024-10-16,First Class,Customer 39,Home Office,West,Office Supplies,Paper,Paper Model 746,1177.03,10,0.2,93.84
ORD-103923,2024-09-23,Second Class,Customer 668,Consumer,West,Technology,Copiers,Copiers Model 876,1571.62,6,0.0,172.58
ORD-103924,2024-03-10,Standard Class,Customer 272,Corporate,South,Office Supplies,Binders,Binders Model 189,92.91,7,0.2,-5.8
ORD-103925,2023-09-29,Same Day,Customer 268,Corporate,Central,Office Supplies,Binders,Binders Model 798,539.73,9,0.0,35.89
ORD-103926,2023-05-27,First Class,Customer 746,Corporate,Central,Technology,Copiers,Copiers Model 188,1207.2,10,0.3,208.05
ORD-103927,2024-04-19,Same Day,Customer 439,Consumer,West,Furniture,Chairs,Chairs Model 717,1124.26,4,0.2,143.59
ORD-103928,2024-03-30,Second Class,Customer 320,Consumer,South,Technology,Phones,Phones Model 786,508.13,7,0.3,131.56
ORD-103929,2024-05-12,First Class,Customer 782,Corporate,West,Furniture,Bookcases,Bookcases Model 915,577.01,3,0.0,23.05
ORD-103930,2023-05-07,First Class,Customer 362,Corporate,South,Office Supplies,Storage,Storage Model 188,396.86,9,0.1,2.81
ORD-103931,2024-03-16,First Class,Customer 126,Home Office,Central,Furniture,Chairs,Chairs Model 452,1445.35,2,0.0,-9.37
ORD-103932,2024-11-14,First Class,Customer 792,Consumer,South,Furniture,Bookcases,Bookcases Model 447,716.11,1,0.1,194.66
ORD-103933,2024-07-08,First Class,Customer 663,Home Office,East,Office Supplies,Paper,Paper Model 813,1016.57,1,0.0,131.9
ORD-103934,2024-04-27,First Class,Customer 34,Home Office,East,Office Supplies,Binders,Binders Model 772,162.21,10,0.3,-12.22
ORD-103935,2024-06-26,Same Day,Customer 163,Corporate,East,Furniture,Tables,Tables Model 349,1873.87,3,0.1,-97.16
ORD-103936,2024-04-04,Same Day,Customer 630,Corporate,West,Office Supplies,Binders,Binders Model 694,905.37,5,0.3,33.98
ORD-103937,2024-04-02,Second Class,Customer 589,Corporate,Central,Office Supplies,Storage,Storage Model 721,1287.53,10,0.3,230.02
ORD-103938,2023-07-26,Same Day,Customer 161,Home Office,South,Furniture,Chairs,Chairs Model 518,845.82,9,0.2,124.12
ORD-103939,2024-09-10,First Class,Customer 236,Corporate,South,Office Supplies,Storage,Storage Model 549,1928.59,9,0.0,596.75
ORD-103940,2023-02-02,Second Class,Customer 110,Corporate,South,Furniture,Chairs,Chairs Model 711,398.95,1,0.3,-41.67
ORD-103941,2023-11-06,Second Class,Customer 194,Consumer,West,Office Supplies,Binders,Binders Model 769,101.64,6,0.1,13.17
ORD-103942,2023-04-09,First Class,Customer 554,Consumer,East,Technology,Copiers,Copiers Model 355,1033.94,7,0.0,81.79
ORD-103943,2023-03-01,First Class,Customer 199,Consumer,West,Furniture,Bookcases,Bookcases Model 462,1740.06,5,0.5,-174.12
ORD-103944,2024-07-30,Second Class,Customer 267,Consumer,Central,Technology,Phones,Phones Model 693,978.37,2,0.0,60.43
ORD-103945,2024-01-22,Second Class,Customer 242,Home Office,South,Furniture,Bookcases,Bookcases Model 461,1554.3,1,0.0,194.36
ORD-103946,2023-02-08,Second Class,Customer 147,Corporate,South,Office Supplies,Paper,Paper Model 665,1902.14,10,0.3,477.02
ORD-103947,2023-12-11,Second Class,Customer 437,Home Office,West,Furniture,Chairs,Chairs Model 911,227.44,4,0.5,56.16
ORD-103948,2024-03-01,Standard Class,Customer 80,Corporate,South,Office Supplies,Binders,Binders Model 964,268.24,10,0.0,37.07
ORD-103949,2024-10-29,Standard Class,Customer 39,Home Office,South,Technology,Accessories,Accessories Model 757,54.97,6,0.1,10.94
ORD-103950,2024-06-27,Second Class,Customer 429,Home Office,West,Furniture,Tables,Tables Model 881,803.41,7,0.2,-94.54
ORD-103951,2023-06-17,Second Class,Customer 483,Consumer,West,Technology,Copiers,Copiers Model 638,245.15,8,0.0,24.3
ORD-103952,2023-07-22,Second Class,Customer 27,Consumer,Central,Furniture,Tables,Tables Model 965,1165.56,7,0.1,184.86
ORD-103953,2023-02-10,First Class,Customer 505,Corporate,Central,Furniture,Tables,Tables Model 768,975.1,8,0.1,315.18
ORD-103954,2024-07-01,Second Class,Customer 173,Corporate,East,Technology,Copiers,Copiers Model 645,1689.37,2,0.5,-207.28
ORD-103955,2023-06-06,Same Day,Customer 687,Home Office,East,Office Supplies,Binders,Binders Model 889,1200.19,6,0.1,-50.63
ORD-103956,2023-04-25,First Class,Customer 502,Corporate,Central,Office Supplies,Binders,Binders Model 340,607.5,2,0.1,77.64
ORD-103957,2024-02-16,Same Day,Customer 560,Consumer,West,Technology,Copiers,Copiers Model 586,1579.08,10,0.2,205.39
ORD-103958,2023-10-04,Second Class,Customer 490,Corporate,Central,Furniture,Bookcases,Bookcases Model 753,1511.97,6,0.1,90.57
ORD-103959,2023-10-14,Same Day,Customer 370,Consumer,West,Technology,Phones,Phones Model 995,1666.53,8,0.2,174.77
ORD-103960,2023-02-02,Standard Class,Customer 455,Consumer,West,Technology,Accessories,Accessories Model 745,1241.8,2,0.0,284.73
ORD-103961,2024-08-24,Second Class,Customer 243,Consumer,Central,Furniture,Tables,Tables Model 789,1419.09,7,0.0,38.65
ORD-103962,2023-09-28,Same Day,Customer 32,Consumer,East,Technology,Accessories,Accessories Model 313,56.41,6,0.0,-3.52
ORD-103963,2024-03-21,Same Day,Customer 56,Home Office,East,Furniture,Chairs,Chairs Model 179,349.43,7,0.1,85.35
ORD-103964,2023-05-14,Second Class,Customer 237,Consumer,South,Technology,Accessories,Accessories Model 196,1525.86,5,0.3,331.18
ORD-103965,2023-06-09,Standard Class,Customer 708,Corporate,West,Furniture,Bookcases,Bookcases Model 716,396.8,10,0.0,-28.29
ORD-103966,2024-04-21,Standard Class,Customer 619,Home Office,Central,Office Supplies,Paper,Paper Model 129,1844.06,9,0.2,-219.83
ORD-103967,2024-12-27,Same Day,Customer 239,Home Office,Central,Furniture,Bookcases,Bookcases Model 261,43.0,7,0.2,1.97
ORD-103968,2024-09-04,Second Class,Customer 371,Consumer,Central,Furniture,Tables,Tables Model 212,750.78,4,0.3,150.08
ORD-103969,2023-06-03,Same Day,Customer 491,Consumer,West,Technology,Phones,Phones Model 506,1414.96,7,0.5,215.81
ORD-103970,2024-03-09,Second Class,Customer 376,Corporate,South,Office Supplies,Storage,Storage Model 554,62.97,5,0.2,7.65
ORD-103971,2023-11-05,Same Day,Customer 346,Consumer,East,Furniture,Bookcases,Bookcases Model 231,1168.35,8,0.2,83.97
ORD-103972,2024-09-24,First Class,Customer 168,Corporate,West,Technology,Copiers,Copiers Model 423,1697.14,9,0.3,258.55
ORD-103973,2024-10-01,Standard Class,Customer 411,Home Office,East,Office Supplies,Storage,Storage Model 201,1412.22,8,0.5,95.54
ORD-103974,2023-04-27,First Class,Customer 119,Consumer,Central,Furniture,Tables,Tables Model 818,205.36,9,0.2,-13.74
ORD-103975,2023-11-09,Second Class,Customer 455,Consumer,South,Office Supplies,Paper,Paper Model 961,1932.98,5,0.3,-120.67
ORD-103976,2023-01-01,First Class,Customer 326,Home Office,West,Furniture,Bookcases,Bookcases Model 655,1371.14,6,0.3,149.04
ORD-103977,2023-01-06,Standard Class,Customer 505,Corporate,West,Office Supplies,Storage,Storage Model 572,400.27,1,0.0,120.78
ORD-103978,2023-07-31,Second Class,Customer 463,Consumer,East,Office Supplies,Binders,Binders Model 977,1307.5,2,0.0,-64.05
ORD-103979,2024-10-08,Standard Class,Customer 251,Corporate,South,Technology,Copiers,Copiers Model 701,1659.94,7,0.0,173.94
ORD-103980,2023-09-23,First Class,Customer 298,Consumer,South,Office Supplies,Paper,Paper Model 840,44.19,1,0.0,6.91
ORD-103981,2024-07-20,Standard Class,Customer 126,Corporate,Central,Technology,Accessories,Accessories Model 310,1643.41,5,0.1,432.73
ORD-103982,2023-11-07,First Class,Customer 485,Corporate,Central,Technology,Phones,Phones Model 774,1921.58,7,0.0,530.93
ORD-103983,2023-10-09,Second Class,Customer 64,Home Office,South,Office Supplies,Binders,Binders Model 400,1820.96,3,0.5,-244.67
ORD-103984,2023-03-23,Standard Class,Customer 230,Home Office,Central,Technology,Phones,Phones Model 200,857.0,6,0.5,-70.47
ORD-103985,2023-09-01,Second Class,Customer 67,Corporate,Central,Technology,Phones,Phones Model 534,572.57,5,0.3,9.11
ORD-103986,2023-08-28,First Class,Customer 595,Corporate,West,Office Supplies,Binders,Binders Model 540,215.13,1,0.3,38.39
ORD-103987,2023-10-22,Standard Class,Customer 230,Home Office,Central,Office Supplies,Storage,Storage Model 756,224.73,7,0.1,21.15
ORD-103988,2024-10-09,Standard Class,Customer 655,Corporate,South,Technology,Phones,Phones Model 690,228.27,6,0.0,74.4
ORD-103989,2024-01-20,Second Class,Customer 15,Corporate,West,Office Supplies,Storage,Storage Model 812,125.96,6,0.5,20.19
ORD-103990,2024-10-16,Second Class,Customer 244,Corporate,East,Technology,Accessories,Accessories Model 480,581.29,10,0.2,137.78
ORD-103991,2024-03-18,Same Day,Customer 515,Corporate,East,Office Supplies,Binders,Binders Model 956,1522.93,6,0.3,-220.07
ORD-103992,2024-11-12,First Class,Customer 50,Corporate,West,Furniture,Chairs,Chairs Model 914,1621.13,10,0.3,322.05
ORD-103993,2023-01-19,Same Day,Customer 571,Home Office,South,Furniture,Tables,Tables Model 375,183.56,1,0.0,24.46
ORD-103994,2024-01-03,First Class,Customer 34,Home Office,Central,Technology,Copiers,Copiers Model 594,354.92,10,0.0,16.82
ORD-103995,2023-03-11,Same Day,Customer 408,Home Office,West,Furniture,Bookcases,Bookcases Model 506,1070.66,4,0.3,180.37
ORD-103996,2024-09-12,Same Day,Customer 651,Consumer,West,Technology,Copiers,Copiers Model 711,1277.51,6,0.1,12.28
ORD-103997,2024-12-07,Same Day,Customer 526,Home Office,West,Office Supplies,Binders,Binders Model 622,1447.7,9,0.3,-116.0
ORD-103998,2024-11-02,Standard Class,Customer 781,Consumer,East,Technology,Copiers,Copiers Model 783,126.77,2,0.5,20.23
ORD-103999,2023-12-07,Second Class,Customer 215,Consumer,West,Office Supplies,Storage,Storage Model 289,1213.3,6,0.5,-161.57
ORD-104000,2024-05-25,Second Class,Customer 532,Corporate,South,Office Supplies,Paper,Paper Model 226,291.27,7,0.0,78.95
ORD-104001,2024-04-16,First Class,Customer 179,Corporate,South,Furniture,Bookcases,Bookcases Model 293,1404.62,3,0.2,-138.54
ORD-104002,2024-10-28,Second Class,Customer 104,Home Office,Central,Furniture,Tables,Tables Model 839,993.96,3,0.3,226.93
ORD-104003,2023-09-16,Same Day,Customer 268,Consumer,Central,Furniture,Bookcases,Bookcases Model 765,386.57,9,0.3,41.46
ORD-104004,2024-09-24,Standard Class,Customer 679,Corporate,East,Office Supplies,Binders,Binders Model 779,1423.64,6,0.2,-107.39
ORD-104005,2023-01-03,Same Day,Customer 507,Home Office,East,Furniture,Bookcases,Bookcases Model 504,1729.76,5,0.5,-62.51
ORD-104006,2024-05-15,Second Class,Customer 228,Home Office,West,Technology,Phones,Phones Model 532,437.49,2,0.5,-18.94
ORD-104007,2023-06-02,Standard Class,Customer 246,Home Office,East,Furniture,Bookcases,Bookcases Model 151,188.43,2,0.2,-17.59
ORD-104008,2023-12-03,First Class,Customer 415,Home Office,Central,Furniture,Tables,Tables Model 637,391.69,5,0.0,-7.77
ORD-104009,2023-04-17,Second Class,Customer 186,Consumer,East,Technology,Copiers,Copiers Model 134,357.65,9,0.1,89.5
ORD-104010,2024-06-20,First Class,Customer 213,Home Office,West,Office Supplies,Binders,Binders Model 354,1510.17,8,0.3,-201.37
ORD-104011,2023-12-28,Second Class,Customer 492,Home Office,East,Furniture,Bookcases,Bookcases Model 226,1132.48,4,0.3,307.42
ORD-104012,2024-07-21,Standard Class,Customer 633,Home Office,East,Furniture,Tables,Tables Model 557,387.89,2,0.3,51.31
ORD-104013,2024-10-01,First Class,Customer 277,Home Office,East,Office Supplies,Binders,Binders Model 653,479.13,1,0.3,104.98
ORD-104014,2024-10-15,Second Class,Customer 557,Consumer,West,Furniture,Tables,Tables Model 328,571.05,4,0.3,136.8
ORD-104015,2024-11-18,First Class,Customer 376,Corporate,Central,Office Supplies,Binders,Binders Model 131,515.41,8,0.2,19.62
ORD-104016,2023-01-16,First Class,Customer 666,Home Office,East,Office Supplies,Binders,Binders Model 974,655.33,4,0.1,192.14
ORD-104017,2023-04-14,Second Class,Customer 579,Home Office,East,Office Supplies,Storage,Storage Model 629,1340.93,6,0.5,-251.63
ORD-104018,2024-07-01,Second Class,Customer 349,Home Office,South,Furniture,Chairs,Chairs Model 853,575.06,6,0.3,61.07
ORD-104019,2023-03-13,Standard Class,Customer 329,Consumer,East,Furniture,Tables,Tables Model 861,1984.37,1,0.3,370.21
ORD-104020,2024-01-26,Same Day,Customer 219,Consumer,West,Office Supplies,Binders,Binders Model 202,833.71,10,0.3,-110.56
ORD-104021,2024-03-17,First Class,Customer 346,Home Office,East,Furniture,Bookcases,Bookcases Model 126,1399.98,10,0.0,483.19
ORD-104022,2023-07-30,Standard Class,Customer 236,Corporate,South,Furniture,Tables,Tables Model 737,1458.27,2,0.1,-7.24
ORD-104023,2023-08-09,Standard Class,Customer 552,Home Office,East,Office Supplies,Binders,Binders Model 152,981.58,1,0.1,-105.65
ORD-104024,2024-06-13,Standard Class,Customer 401,Consumer,Central,Office Supplies,Paper,Paper Model 559,276.59,5,0.3,-26.35
ORD-104025,2024-03-17,First Class,Customer 329,Consumer,South,Furniture,Tables,Tables Model 436,1126.58,3,0.3,-56.64
ORD-104026,2024-09-12,Same Day,Customer 640,Home Office,West,Technology,Copiers,Copiers Model 232,67.67,1,0.1,3.59
ORD-104027,2023-02-05,Standard Class,Customer 240,Corporate,Central,Office Supplies,Binders,Binders Model 111,1250.37,9,0.3,108.69
ORD-104028,2024-09-10,First Class,Customer 285,Corporate,South,Furniture,Bookcases,Bookcases Model 434,1511.99,8,0.3,125.23
ORD-104029,2024-07-05,Second Class,Customer 35,Corporate,Central,Technology,Copiers,Copiers Model 156,1563.99,6,0.3,-64.76
ORD-104030,2024-12-08,First Class,Customer 10,Home Office,East,Furniture,Tables,Tables Model 149,1338.64,2,0.3,77.58
ORD-104031,2024-10-23,Second Class,Customer 37,Consumer,West,Technology,Accessories,Accessories Model 329,1006.86,5,0.2,131.53
ORD-104032,2023-11-07,Standard Class,Customer 397,Home Office,South,Technology,Phones,Phones Model 119,1748.79,10,0.2,335.73
ORD-104033,2023-10-06,First Class,Customer 6,Consumer,West,Furniture,Tables,Tables Model 141,1907.8,5,0.2,-1.53
ORD-104034,2023-10-27,First Class,Customer 639,Corporate,South,Furniture,Chairs,Chairs Model 641,1432.16,4,0.2,346.82
ORD-104035,2024-07-02,Same Day,Customer 20,Corporate,East,Office Supplies,Storage,Storage Model 980,1623.26,5,0.2,-102.79
ORD-104036,2023-05-18,Second Class,Customer 544,Consumer,South,Office Supplies,Paper,Paper Model 716,646.19,6,0.3,-85.79
ORD-104037,2023-04-02,Standard Class,Customer 394,Corporate,East,Technology,Phones,Phones Model 797,1975.73,6,0.0,-45.86
ORD-104038,2024-11-22,Standard Class,Customer 316,Consumer,West,Furniture,Bookcases,Bookcases Model 446,252.65,1,0.5,-13.02
ORD-104039,2024-05-24,Same Day,Customer 496,Home Office,South,Office Supplies,Binders,Binders Model 999,528.31,4,0.3,78.03
ORD-104040,2023-02-10,Second Class,Customer 718,Consumer,West,Furniture,Bookcases,Bookcases Model 697,1387.75,8,0.1,318.63
ORD-104041,2023-03-01,Standard Class,Customer 424,Home Office,Central,Office Supplies,Paper,Paper Model 399,341.08,5,0.2,100.12
ORD-104042,2024-03-05,Second Class,Customer 258,Home Office,Central,Office Supplies,Storage,Storage Model 186,580.06,9,0.5,42.42
ORD-104043,2024-06-04,Second Class,Customer 455,Home Office,East,Furniture,Chairs,Chairs Model 378,1791.57,5,0.0,519.67
ORD-104044,2024-09-01,Same Day,Customer 767,Home Office,Central,Office Supplies,Storage,Storage Model 688,1637.7,2,0.1,379.15
ORD-104045,2023-11-03,Standard Class,Customer 6,Home Office,Central,Technology,Accessories,Accessories Model 493,1943.39,6,0.5,479.25
ORD-104046,2024-02-19,First Class,Customer 574,Home Office,South,Technology,Accessories,Accessories Model 673,484.56,1,0.5,-63.19
ORD-104047,2023-09-07,First Class,Customer 586,Corporate,East,Technology,Accessories,Accessories Model 563,967.27,9,0.3,27.21
ORD-104048,2023-09-12,Standard Class,Customer 551,Corporate,West,Furniture,Tables,Tables Model 533,562.89,3,0.1,21.26
ORD-104049,2024-04-02,Same Day,Customer 436,Home Office,South,Technology,Copiers,Copiers Model 871,627.09,1,0.3,127.32
ORD-104050,2023-03-25,First Class,Customer 168,Corporate,Central,Technology,Copiers,Copiers Model 229,1184.89,6,0.5,-135.82
ORD-104051,2024-10-26,Same Day,Customer 16,Home Office,Central,Technology,Copiers,Copiers Model 530,1230.2,8,0.0,125.17
ORD-104052,2023-04-30,Same Day,Customer 752,Consumer,South,Office Supplies,Storage,Storage Model 596,71.79,1,0.2,17.27
ORD-104053,2023-10-12,Standard Class,Customer 279,Consumer,Central,Technology,Accessories,Accessories Model 924,1574.49,8,0.3,432.49
ORD-104054,2023-05-19,First Class,Customer 378,Corporate,Central,Office Supplies,Binders,Binders Model 732,1939.14,5,0.0,414.48
ORD-104055,2024-09-27,First Class,Customer 136,Corporate,South,Furniture,Bookcases,Bookcases Model 745,1390.1,4,0.5,-77.4
ORD-104056,2023-10-01,First Class,Customer 751,Corporate,South,Office Supplies,Paper,Paper Model 499,1868.91,7,0.5,-147.48
ORD-104057,2023-12-13,First Class,Customer 28,Home Office,Central,Furniture,Chairs,Chairs Model 320,1385.9,1,0.1,-164.3
ORD-104058,2023-06-14,Second Class,Customer 487,Corporate,Central,Technology,Accessories,Accessories Model 788,951.43,9,0.3,-96.25
ORD-104059,2023-03-03,First Class,Customer 162,Home Office,South,Technology,Accessories,Accessories Model 936,1894.58,7,0.5,116.48
ORD-104060,2024-02-24,Second Class,Customer 797,Corporate,South,Furniture,Chairs,Chairs Model 797,1851.75,5,0.5,79.88
ORD-104061,2023-06-26,First Class,Customer 202,Home Office,Central,Office Supplies,Storage,Storage Model 147,1290.02,1,0.5,300.69
ORD-104062,2024-02-12,Same Day,Customer 508,Corporate,Central,Office Supplies,Storage,Storage Model 242,1607.9,5,0.3,-0.48
ORD-104063,2024-03-06,Standard Class,Customer 399,Consumer,South,Office Supplies,Binders,Binders Model 695,1987.63,6,0.5,492.41
ORD-104064,2024-04-27,First Class,Customer 37,Consumer,South,Furniture,Bookcases,Bookcases Model 720,1609.58,2,0.2,214.59
ORD-104065,2024-09-19,Second Class,Customer 214,Consumer,South,Office Supplies,Paper,Paper Model 785,963.34,1,0.0,111.9
ORD-104066,2023-03-06,Standard Class,Customer 145,Consumer,South,Furniture,Bookcases,Bookcases Model 406,409.42,4,0.2,94.65
ORD-104067,2024-08-10,First Class,Customer 639,Corporate,West,Furniture,Tables,Tables Model 665,1723.71,1,0.1,381.03
ORD-104068,2024-01-24,Standard Class,Customer 121,Home Office,East,Furniture,Bookcases,Bookcases Model 686,1352.03,5,0.2,362.93
ORD-104069,2023-02-10,Same Day,Customer 614,Consumer,Central,Office Supplies,Paper,Paper Model 545,509.61,6,0.0,73.42
ORD-104070,2023-04-09,Second Class,Customer 237,Home Office,West,Technology,Accessories,Accessories Model 476,1955.02,10,0.1,-210.41
ORD-104071,2024-11-27,Second Class,Customer 588,Corporate,East,Office Supplies,Paper,Paper Model 671,876.77,4,0.5,-75.21
ORD-104072,2024-01-01,First Class,Customer 395,Consumer,South,Technology,Accessories,Accessories Model 836,1763.46,8,0.2,456.7
ORD-104073,2024-10-04,Second Class,Customer 10,Home Office,East,Furniture,Tables,Tables Model 995,1108.79,8,0.2,-128.43
ORD-104074,2024-12-01,Standard Class,Customer 411,Consumer,Central,Office Supplies,Binders,Binders Model 147,1589.92,6,0.3,157.33
