EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,MonthlyIncome,YearsAtCompany,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP04263,48,Male,Research & Development,Manager,High School,Divorced,13300,15,1,4,2,No,Travel_Frequently,21,No
EMP04264,28,Female,Human Resources,HR Executive,Master,Divorced,3735,33,2,2,1,Yes,Travel_Rarely,15,No
EMP04265,54,Female,Research & Development,Manager,PhD,Married,16652,32,1,3,2,No,Non-Travel,3,No
EMP04266,29,Female,Research & Development,Sales Executive,Bachelor,Divorced,17966,38,4,4,3,Yes,Travel_Rarely,2,No
EMP04267,37,Female,Human Resources,Manager,Bachelor,Divorced,6642,22,4,2,3,Yes,Travel_Frequently,13,Yes
EMP04268,19,Male,Sales,Manager,High School,Married,11307,14,3,3,2,No,Travel_Frequently,10,No
EMP04269,19,Male,Sales,HR Executive,PhD,Married,6531,39,1,4,3,No,Non-Travel,28,Yes
EMP04270,39,Male,Human Resources,Developer,High School,Divorced,15284,16,4,3,4,Yes,Travel_Rarely,9,No
EMP04271,42,Male,Research & Development,HR Executive,PhD,Married,12009,10,1,1,2,Yes,Travel_Rarely,26,No
EMP04272,57,Female,Human Resources,Manager,PhD,Divorced,6070,25,3,1,2,Yes,Non-Travel,1,No
EMP04273,40,Male,Sales,HR Executive,Bachelor,Single,15341,36,3,4,3,Yes,Non-Travel,15,No
EMP04274,34,Male,Sales,Research Scientist,PhD,Divorced,5426,18,2,3,2,No,Travel_Rarely,14,No
EMP04275,26,Male,Human Resources,Manager,Master,Married,3364,32,1,4,2,Yes,Travel_Frequently,13,No
EMP04276,58,Female,Research & Development,Sales Executive,Master,Divorced,16591,34,4,2,1,No,Travel_Frequently,14,No
EMP04277,32,Female,Research & Development,Sales Executive,Master,Divorced,6886,24,1,4,1,No,Non-Travel,11,No
EMP04278,58,Female,Research & Development,Research Scientist,Master,Married,15300,34,1,4,1,No,Non-Travel,24,No
EMP04279,40,Female,Sales,Developer,PhD,Divorced,5312,15,3,2,3,No,Travel_Rarely,19,No
EMP04280,45,Female,Research & Development,Laboratory Technician,Master,Divorced,17124,2,1,4,1,Yes,Non-Travel,19,No
EMP04281,23,Female,Human Resources,Sales Executive,PhD,Single,8610,18,3,4,4,Yes,Non-Travel,8,No
EMP04282,28,Male,Research & Development,HR Executive,PhD,Single,10076,5,4,4,2,Yes,Non-Travel,20,No
EMP04283,37,Female,Sales,Research Scientist,PhD,Single,18540,20,2,4,3,Yes,Travel_Rarely,1,No
EMP04284,45,Female,Human Resources,Manager,Bachelor,Married,8447,10,4,3,1,No,Travel_Rarely,26,No
EMP04285,35,Female,Sales,Research Scientist,PhD,Divorced,18778,16,4,4,3,No,Travel_Rarely,26,No
EMP04286,44,Female,Human Resources,Developer,Master,Married,10410,22,1,1,1,Yes,Travel_Frequently,13,No
EMP04287,34,Female,Research & Development,HR Executive,PhD,Single,10766,24,4,2,4,No,Travel_Frequently,11,No
EMP04288,45,Female,Sales,HR Executive,Master,Divorced,19750,28,3,3,1,No,Travel_Frequently,16,No
EMP04289,24,Female,Human Resources,Manager,High School,Divorced,18358,22,1,1,1,No,Non-Travel,24,No
EMP04290,51,Female,Research & Development,HR Executive,High School,Single,7606,24,1,4,2,Yes,Non-Travel,21,No
EMP04291,37,Male,Sales,Laboratory Technician,Bachelor,Married,9220,18,2,1,1,Yes,Travel_Rarely,8,No
EMP04292,35,Female,Research & Development,Laboratory Technician,Bachelor,Divorced,16804,38,1,1,2,Yes,Travel_Frequently,30,No
EMP04293,22,Male,Human Resources,Manager,PhD,Single,16441,0,2,2,2,Yes,Travel_Rarely,4,Yes
EMP04294,57,Female,Sales,Manager,Bachelor,Single,8634,9,3,4,3,No,Non-Travel,18,No
EMP04295,23,Female,Research & Development,Developer,PhD,Divorced,15551,16,2,1,3,Yes,Travel_Frequently,19,No
EMP04296,59,Female,Human Resources,Sales Executive,Master,Single,3261,31,4,3,2,No,Travel_Frequently,27,Yes
EMP04297,20,Female,Sales,Developer,Bachelor,Divorced,5353,7,2,2,2,Yes,Non-Travel,23,No
EMP04298,48,Female,Sales,Sales Executive,PhD,Married,3362,9,1,3,4,No,Travel_Frequently,6,No
EMP04299,35,Female,Sales,HR Executive,High School,Married,10922,6,4,3,2,Yes,Travel_Frequently,1,Yes
EMP04300,41,Male,Sales,Manager,PhD,Single,2748,11,1,3,3,Yes,Travel_Frequently,8,No
EMP04301,23,Male,Research & Development,Laboratory Technician,PhD,Divorced,13569,28,4,3,2,No,Non-Travel,6,No
EMP04302,40,Female,Sales,HR Executive,Master,Single,4847,10,1,4,2,No,Travel_Frequently,28,No
EMP04303,26,Male,Research & Development,Sales Executive,PhD,Single,5516,38,4,3,1,No,Travel_Rarely,2,No
EMP04304,24,Female,Research & Development,Sales Executive,High School,Married,4700,36,3,2,3,No,Travel_Rarely,30,No
EMP04305,23,Female,Research & Development,Manager,PhD,Single,7014,33,2,3,4,No,Non-Travel,18,Yes
EMP04306,32,Male,Human Resources,Developer,Master,Married,5534,0,2,4,3,No,Travel_Frequently,28,No
EMP04307,29,Male,Research & Development,Research Scientist,PhD,Single,13845,40,1,1,1,Yes,Travel_Frequently,29,No
EMP04308,51,Female,Sales,Laboratory Technician,PhD,Married,16796,24,4,2,3,Yes,Non-Travel,15,Yes
EMP04309,23,Male,Human Resources,Developer,Bachelor,Divorced,4413,9,2,3,2,No,Non-Travel,26,No
EMP04310,38,Male,Research & Development,Laboratory Technician,PhD,Divorced,9000,32,2,1,2,Yes,Travel_Rarely,25,No
EMP04311,20,Female,Human Resources,Developer,Master,Divorced,8578,25,1,4,4,No,Non-Travel,23,No
EMP04312,25,Male,Human Resources,Developer,High School,Single,17128,33,4,3,3,No,Travel_Rarely,19,No
EMP04313,19,Male,Human Resources,Manager,Bachelor,Divorced,9960,17,3,1,3,Yes,Travel_Frequently,7,No
EMP04314,55,Male,Research & Development,HR Executive,PhD,Married,11908,3,2,3,3,Yes,Non-Travel,29,Yes
EMP04315,35,Female,Human Resources,HR Executive,Bachelor,Divorced,4021,31,1,3,4,Yes,Non-Travel,2,No
EMP04316,19,Male,Human Resources,Manager,Bachelor,Married,17338,9,4,1,1,Yes,Travel_Rarely,10,No
EMP04317,25,Male,Research & Development,Sales Executive,PhD,Divorced,2093,30,4,4,3,No,Travel_Frequently,23,Yes
EMP04318,32,Male,Sales,HR Executive,Master,Married,12764,1,4,3,2,No,Non-Travel,23,No
EMP04319,43,Male,Human Resources,Developer,PhD,Single,7077,33,4,4,3,Yes,Non-Travel,7,Yes
EMP04320,21,Male,Sales,Sales Executive,Bachelor,Married,8670,9,1,1,4,Yes,Travel_Rarely,4,No
EMP04321,49,Female,Human Resources,HR Executive,PhD,Single,13472,11,3,2,1,Yes,Travel_Rarely,22,No
EMP04322,40,Female,Sales,Developer,Master,Divorced,16675,13,3,2,2,Yes,Travel_Frequently,21,Yes
EMP04323,44,Female,Sales,Developer,Master,Married,12637,23,3,3,4,Yes,Travel_Frequently,8,No
EMP04324,52,Female,Human Resources,Sales Executive,Master,Married,2200,28,1,2,1,No,Travel_Rarely,12,No
EMP04325,43,Male,Sales,Sales Executive,High School,Divorced,13160,33,1,2,3,No,Non-Travel,28,No
EMP04326,54,Female,Research & Development,Manager,Master,Married,2436,7,4,4,3,No,Non-Travel,23,No
EMP04327,55,Male,Sales,HR Executive,Master,Single,19997,21,4,1,2,No,Travel_Rarely,5,No
EMP04328,20,Female,Research & Development,Laboratory Technician,Master,Single,14329,10,4,3,2,Yes,Non-Travel,12,No
EMP04329,38,Male,Sales,Research Scientist,PhD,Divorced,12711,19,3,1,3,No,Travel_Rarely,11,No
EMP04330,38,Female,Sales,HR Executive,Bachelor,Divorced,4492,22,1,4,3,No,Travel_Frequently,27,No
EMP04331,30,Male,Human Resources,Manager,Bachelor,Single,5050,39,1,2,4,No,Travel_Rarely,16,No
EMP04332,44,Male,Research & Development,Developer,Master,Divorced,15121,28,3,3,3,No,Non-Travel,3,No
EMP04333,43,Female,Human Resources,Manager,Master,Single,8910,16,4,2,4,No,Travel_Rarely,18,No
EMP04334,36,Female,Sales,Developer,Bachelor,Single,2227,34,2,1,4,Yes,Travel_Frequently,29,No
EMP04335,25,Male,Human Resources,Laboratory Technician,Bachelor,Married,14715,4,2,3,2,No,Travel_Rarely,14,No
EMP04336,52,Male,Research & Development,Manager,Bachelor,Divorced,2008,9,4,4,3,Yes,Non-Travel,15,No
EMP04337,21,Male,Human Resources,Sales Executive,PhD,Married,3720,32,4,2,3,No,Travel_Frequently,26,No
EMP04338,35,Male,Sales,Research Scientist,Master,Married,18165,13,1,3,4,Yes,Travel_Frequently,25,No
EMP04339,52,Male,Research & Development,HR Executive,Master,Divorced,3670,30,1,1,3,No,Travel_Rarely,25,No
EMP04340,25,Female,Research & Development,Sales Executive,PhD,Divorced,6512,15,1,4,4,Yes,Non-Travel,14,No
EMP04341,58,Female,Research & Development,Laboratory Technician,PhD,Married,19892,3,2,3,3,No,Non-Travel,26,No
EMP04342,22,Male,Research & Development,Laboratory Technician,PhD,Single,10162,36,3,4,3,No,Non-Travel,16,No
EMP04343,32,Male,Sales,Research Scientist,PhD,Married,8672,38,4,3,1,Yes,Non-Travel,12,No
EMP04344,42,Female,Human Resources,Laboratory Technician,Master,Divorced,15053,31,3,3,1,No,Travel_Rarely,20,No
EMP04345,51,Female,Research & Development,Sales Executive,High School,Divorced,2692,13,3,3,4,Yes,Non-Travel,3,No
EMP04346,43,Female,Research & Development,Sales Executive,PhD,Married,15854,20,1,3,4,Yes,Non-Travel,18,Yes
EMP04347,45,Male,Human Resources,Laboratory Technician,PhD,Married,5493,29,3,1,2,Yes,Travel_Frequently,4,No
EMP04348,30,Male,Sales,HR Executive,Bachelor,Single,10672,17,4,3,1,Yes,Non-Travel,18,No
EMP04349,20,Male,Human Resources,Research Scientist,Bachelor,Divorced,6070,21,1,3,3,No,Travel_Frequently,19,No
EMP04350,42,Male,Human Resources,Sales Executive,Bachelor,Married,9282,19,2,1,1,Yes,Travel_Rarely,21,Yes
EMP04351,25,Male,Human Resources,HR Executive,Bachelor,Married,11431,10,3,3,2,Yes,Travel_Rarely,3,No
EMP04352,53,Female,Sales,Sales Executive,Master,Divorced,17220,23,3,3,2,Yes,Travel_Frequently,12,No
EMP04353,53,Female,Research & Development,HR Executive,Bachelor,Divorced,4092,25,1,3,4,Yes,Travel_Frequently,5,No
EMP04354,28,Male,Sales,Developer,Master,Married,7422,39,4,4,2,Yes,Non-Travel,12,No
EMP04355,35,Female,Human Resources,Laboratory Technician,High School,Divorced,18675,2,1,2,2,Yes,Travel_Rarely,14,No
EMP04356,45,Female,Sales,HR Executive,Master,Single,3325,24,2,3,3,No,Travel_Rarely,16,Yes
EMP04357,51,Male,Sales,Research Scientist,Master,Married,7624,28,3,4,1,No,Travel_Frequently,14,No
EMP04358,48,Female,Human Resources,Sales Executive,High School,Single,4119,9,1,3,1,Yes,Non-Travel,7,No
EMP04359,26,Female,Human Resources,Sales Executive,Bachelor,Married,18226,5,4,1,1,No,Travel_Frequently,4,No
EMP04360,33,Female,Research & Development,Laboratory Technician,High School,Single,2566,16,4,4,4,Yes,Travel_Rarely,3,No
EMP04361,27,Female,Sales,Laboratory Technician,High School,Married,15407,3,1,4,4,No,Travel_Frequently,20,No
EMP04362,51,Male,Research & Development,Developer,Bachelor,Single,6864,18,3,1,3,No,Non-Travel,14,Yes
EMP04363,43,Male,Sales,Research Scientist,Bachelor,Single,11910,14,2,1,3,No,Non-Travel,16,No
EMP04364,39,Male,Human Resources,Developer,Master,Divorced,11603,29,1,3,1,Yes,Travel_Frequently,28,No
EMP04365,37,Male,Human Resources,Laboratory Technician,Bachelor,Single,12761,1,3,1,4,No,Travel_Frequently,13,No
EMP04366,53,Male,Research & Development,HR Executive,Master,Single,8480,26,1,4,4,Yes,Travel_Frequently,7,No
EMP04367,18,Male,Human Resources,Manager,High School,Single,19611,22,2,3,1,No,Travel_Rarely,29,No
EMP04368,53,Female,Human Resources,Manager,Master,Married,8000,3,1,3,1,No,Non-Travel,3,No
EMP04369,58,Female,Research & Development,Manager,High School,Divorced,2885,13,3,3,4,Yes,Non-Travel,16,No
EMP04370,49,Male,Sales,Developer,Master,Divorced,16916,0,3,2,3,Yes,Travel_Rarely,1,No
EMP04371,60,Male,Sales,Laboratory Technician,Bachelor,Divorced,8001,1,3,3,4,Yes,Travel_Rarely,8,No
EMP04372,41,Female,Research & Development,Research Scientist,PhD,Single,12369,4,3,4,4,Yes,Travel_Rarely,9,Yes
EMP04373,50,Female,Research & Development,Developer,Bachelor,Divorced,7324,25,1,1,3,Yes,Non-Travel,4,No
EMP04374,46,Male,Sales,Manager,Bachelor,Married,7004,22,2,3,3,Yes,Travel_Rarely,2,No
EMP04375,18,Male,Human Resources,Developer,PhD,Single,13407,5,2,4,1,Yes,Non-Travel,17,No
EMP04376,27,Male,Human Resources,Developer,Master,Married,17181,30,3,3,4,No,Non-Travel,19,No
EMP04377,25,Female,Research & Development,Developer,PhD,Divorced,11643,38,2,1,1,Yes,Travel_Rarely,13,No
EMP04378,60,Male,Sales,Laboratory Technician,Bachelor,Divorced,14917,35,1,2,4,Yes,Travel_Rarely,18,No
EMP04379,18,Female,Sales,Developer,High School,Married,10480,26,3,1,2,Yes,Travel_Frequently,2,No
EMP04380,56,Female,Sales,HR Executive,PhD,Married,15629,2,2,2,3,No,Travel_Frequently,2,No
EMP04381,18,Male,Human Resources,Developer,PhD,Married,3021,12,3,4,4,No,Travel_Rarely,22,No
EMP04382,50,Female,Research & Development,Laboratory Technician,PhD,Divorced,10264,6,1,4,3,No,Travel_Rarely,4,No
EMP04383,35,Male,Research & Development,Sales Executive,Master,Single,7888,30,2,3,1,No,Non-Travel,18,No
EMP04384,52,Male,Sales,Developer,Bachelor,Single,3003,36,1,2,3,Yes,Travel_Frequently,8,No
EMP04385,56,Male,Sales,Research Scientist,PhD,Single,4627,13,3,1,4,No,Non-Travel,22,No
EMP04386,55,Male,Research & Development,Manager,PhD,Divorced,12520,27,2,4,4,No,Travel_Rarely,16,No
EMP04387,18,Male,Human Resources,Manager,High School,Divorced,11427,34,3,2,1,No,Travel_Rarely,17,Yes
EMP04388,51,Male,Human Resources,Research Scientist,Master,Single,15078,38,1,4,1,Yes,Travel_Rarely,2,No
EMP04389,43,Female,Human Resources,Sales Executive,Master,Divorced,8175,22,1,1,2,Yes,Travel_Rarely,1,Yes
EMP04390,44,Female,Sales,Sales Executive,PhD,Single,14118,19,4,4,4,Yes,Travel_Rarely,17,Yes
EMP04391,34,Male,Human Resources,Research Scientist,PhD,Married,9260,14,2,4,1,No,Travel_Rarely,4,No
EMP04392,52,Male,Human Resources,Developer,Bachelor,Single,9833,4,4,1,2,Yes,Non-Travel,2,Yes
EMP04393,43,Female,Research & Development,Developer,Bachelor,Married,18026,20,4,4,3,No,Travel_Frequently,6,No
EMP04394,44,Male,Research & Development,Manager,Master,Single,15083,1,2,1,3,Yes,Non-Travel,26,No
EMP04395,27,Male,Research & Development,Research Scientist,High School,Single,18455,37,4,2,4,Yes,Travel_Rarely,3,No
EMP04396,42,Female,Human Resources,Manager,PhD,Single,9920,14,2,3,3,Yes,Travel_Rarely,21,No
EMP04397,20,Female,Research & Development,Developer,PhD,Single,6321,22,3,2,4,No,Travel_Rarely,11,No
EMP04398,32,Female,Sales,Sales Executive,Master,Single,4564,35,4,1,3,No,Travel_Rarely,27,No
EMP04399,26,Male,Human Resources,Research Scientist,PhD,Married,3828,8,2,4,1,Yes,Travel_Rarely,1,No
EMP04400,60,Female,Sales,Manager,Master,Single,8581,1,3,3,3,No,Travel_Rarely,29,No
EMP04401,57,Female,Sales,Developer,Master,Single,8895,17,2,1,4,No,Travel_Rarely,14,No
EMP04402,43,Male,Sales,Laboratory Technician,PhD,Married,5254,31,4,2,1,No,Travel_Frequently,6,No
EMP04403,46,Female,Sales,Laboratory Technician,Bachelor,Married,15611,2,2,4,3,No,Travel_Frequently,22,No
EMP04404,41,Female,Research & Development,HR Executive,Master,Single,10856,4,3,3,3,No,Non-Travel,23,No
EMP04405,49,Female,Research & Development,Sales Executive,Bachelor,Divorced,7514,34,2,1,3,No,Travel_Rarely,23,No
EMP04406,44,Male,Human Resources,Manager,Master,Divorced,18775,40,4,2,2,No,Travel_Rarely,19,No
EMP04407,54,Male,Human Resources,Developer,High School,Divorced,2965,20,1,4,1,Yes,Travel_Frequently,30,No
EMP04408,39,Male,Human Resources,HR Executive,High School,Divorced,10218,20,4,3,4,No,Travel_Frequently,6,No
EMP04409,50,Male,Human Resources,Research Scientist,Bachelor,Divorced,12224,36,4,4,3,No,Non-Travel,14,No
EMP04410,36,Male,Research & Development,Sales Executive,PhD,Married,15793,40,4,4,4,No,Travel_Frequently,4,No
EMP04411,45,Male,Research & Development,Manager,High School,Divorced,17080,39,2,2,2,Yes,Travel_Rarely,13,No
EMP04412,52,Male,Sales,Manager,High School,Married,3724,7,4,1,2,Yes,Travel_Frequently,17,No
EMP04413,58,Male,Human Resources,Manager,Master,Divorced,19909,2,2,4,3,No,Non-Travel,24,No
EMP04414,18,Male,Sales,Research Scientist,PhD,Divorced,15260,16,3,4,4,Yes,Non-Travel,26,No
EMP04415,40,Male,Human Resources,Research Scientist,Bachelor,Single,12114,17,1,1,4,No,Non-Travel,30,No
EMP04416,57,Female,Research & Development,Manager,PhD,Married,7091,24,3,3,3,Yes,Non-Travel,19,No
EMP04417,19,Female,Research & Development,Developer,Master,Single,14714,29,3,2,1,Yes,Travel_Rarely,20,No
EMP04418,44,Male,Research & Development,Manager,Master,Single,10023,31,3,4,2,No,Non-Travel,29,No
EMP04419,48,Female,Research & Development,Manager,Bachelor,Single,10246,8,2,3,1,Yes,Travel_Frequently,29,No
EMP04420,50,Female,Human Resources,Developer,Bachelor,Single,19954,34,1,4,2,Yes,Travel_Frequently,26,Yes
EMP04421,53,Male,Sales,Sales Executive,Bachelor,Single,16481,32,1,3,2,Yes,Travel_Rarely,24,No
EMP04422,40,Female,Human Resources,HR Executive,Master,Divorced,11137,23,1,4,4,Yes,Non-Travel,13,No
EMP04423,35,Female,Sales,Developer,Bachelor,Divorced,15389,24,2,4,4,No,Travel_Rarely,15,No
EMP04424,49,Female,Sales,Sales Executive,Bachelor,Single,18454,36,3,2,1,No,Non-Travel,17,No
EMP04425,36,Female,Research & Development,Manager,Bachelor,Divorced,18373,26,4,4,3,Yes,Travel_Rarely,17,No
EMP04426,52,Male,Research & Development,Research Scientist,PhD,Divorced,18423,27,1,4,2,No,Travel_Rarely,30,No
EMP04427,32,Female,Research & Development,Developer,PhD,Divorced,10959,33,2,1,3,Yes,Non-Travel,4,No
EMP04428,23,Male,Research & Development,Developer,Bachelor,Single,6249,2,3,3,1,No,Travel_Frequently,10,No
EMP04429,56,Female,Research & Development,Sales Executive,Bachelor,Single,11610,30,1,3,2,No,Travel_Rarely,7,Yes
EMP04430,56,Male,Sales,Developer,Master,Single,18170,24,2,3,4,Yes,Travel_Frequently,20,No
EMP04431,53,Female,Human Resources,Manager,High School,Single,8323,3,4,4,4,No,Non-Travel,1,No
EMP04432,54,Male,Sales,HR Executive,PhD,Married,15237,16,3,3,2,Yes,Non-Travel,26,No
EMP04433,36,Female,Human Resources,Manager,High School,Divorced,18087,17,2,3,2,No,Travel_Frequently,6,No
EMP04434,49,Female,Research & Development,Laboratory Technician,Bachelor,Single,16195,28,2,4,3,No,Non-Travel,17,No
EMP04435,37,Female,Sales,Manager,Bachelor,Single,15482,23,3,1,2,Yes,Travel_Frequently,3,No
EMP04436,41,Male,Human Resources,Sales Executive,PhD,Married,19148,2,2,4,3,Yes,Travel_Rarely,26,No
EMP04437,54,Male,Research & Development,HR Executive,High School,Divorced,11467,15,3,3,2,No,Non-Travel,1,No
EMP04438,53,Female,Sales,Research Scientist,Bachelor,Divorced,9882,40,1,3,2,Yes,Non-Travel,25,No
EMP04439,37,Male,Sales,HR Executive,PhD,Divorced,15171,14,4,4,1,No,Non-Travel,23,No
EMP04440,29,Female,Human Resources,Sales Executive,PhD,Married,9235,7,1,1,1,No,Travel_Rarely,3,No
EMP04441,26,Male,Human Resources,Laboratory Technician,Master,Married,12545,0,4,1,2,Yes,Travel_Frequently,5,No
EMP04442,53,Male,Sales,HR Executive,Bachelor,Single,5315,4,1,4,4,No,Non-Travel,23,No
EMP04443,50,Female,Human Resources,Developer,PhD,Single,19019,2,1,3,2,Yes,Travel_Rarely,24,No
EMP04444,31,Male,Human Resources,Developer,High School,Divorced,17920,33,1,1,2,No,Non-Travel,2,No
EMP04445,47,Male,Human Resources,Manager,Bachelor,Married,16239,0,1,4,3,Yes,Travel_Frequently,12,No
EMP04446,22,Female,Sales,Developer,Bachelor,Divorced,5482,39,4,3,1,Yes,Non-Travel,24,No
EMP04447,21,Male,Sales,Developer,High School,Single,9875,0,1,2,2,No,Travel_Frequently,7,No
EMP04448,52,Male,Human Resources,Sales Executive,PhD,Married,11681,13,3,4,3,No,Travel_Rarely,19,No
EMP04449,49,Male,Research & Development,HR Executive,PhD,Divorced,16107,25,1,2,2,Yes,Non-Travel,22,No
EMP04450,59,Male,Sales,Research Scientist,PhD,Single,11942,5,1,2,2,No,Non-Travel,6,No
EMP04451,48,Female,Sales,HR Executive,Bachelor,Married,8036,38,4,4,3,Yes,Travel_Frequently,13,No
EMP04452,49,Male,Sales,HR Executive,Bachelor,Single,6001,32,1,4,3,No,Travel_Frequently,15,No
EMP04453,49,Male,Research & Development,Developer,Master,Divorced,7607,5,3,1,4,No,Non-Travel,6,No
EMP04454,46,Female,Sales,Sales Executive,Bachelor,Single,2608,26,3,4,1,No,Travel_Rarely,9,Yes
EMP04455,23,Male,Sales,Developer,Master,Divorced,19543,28,1,4,2,No,Travel_Frequently,29,Yes
EMP04456,28,Female,Research & Development,Sales Executive,Bachelor,Single,17814,30,1,1,4,Yes,Travel_Rarely,1,No
EMP04457,39,Male,Sales,Research Scientist,Master,Divorced,10705,11,1,4,4,No,Travel_Frequently,17,Yes
EMP04458,35,Female,Research & Development,Laboratory Technician,PhD,Divorced,6326,26,2,4,2,Yes,Non-Travel,6,No
EMP04459,30,Male,Sales,HR Executive,High School,Married,15160,33,3,3,1,Yes,Travel_Frequently,4,No
EMP04460,26,Female,Human Resources,HR Executive,PhD,Married,4498,26,2,3,2,Yes,Travel_Frequently,17,No
EMP04461,40,Male,Human Resources,Sales Executive,High School,Divorced,13657,1,4,4,2,No,Travel_Rarely,30,No
EMP04462,60,Male,Sales,Manager,Bachelor,Single,18341,1,4,1,4,No,Travel_Rarely,13,No
EMP04463,48,Female,Sales,Developer,Bachelor,Divorced,11110,11,1,3,1,Yes,Travel_Rarely,29,No
EMP04464,37,Female,Human Resources,Research Scientist,High School,Married,19504,23,4,4,2,No,Non-Travel,26,No
EMP04465,21,Female,Human Resources,Laboratory Technician,Bachelor,Divorced,14044,34,3,4,2,Yes,Travel_Frequently,21,No
EMP04466,41,Male,Sales,Manager,Master,Single,18448,38,4,4,3,No,Non-Travel,15,No
EMP04467,41,Female,Human Resources,Manager,PhD,Divorced,12997,35,1,3,3,No,Non-Travel,12,No
