Loan_ID,Customer_ID,Age,Annual_Income,Credit_Score,Loan_Amount,Term_Months,Interest_Rate_Pct,Loan_Purpose,Employment_Status,Home_Ownership,Debt_to_Income_Ratio,Loan_Status
LN104789,CUST204789,60,96078.89,563,20030.45,36,24.55,Debt Consolidation,Employed,Rent,0.15,Fully Paid
LN104790,CUST204790,64,98562.35,518,13813.34,36,22.73,Debt Consolidation,Self-Employed,Rent,0.24,Charged Off
LN104791,CUST204791,43,67203.38,831,1000.0,36,8.71,Small Business,Employed,Mortgage,0.15,Fully Paid
LN104792,CUST204792,60,61471.37,817,22969.49,36,11.81,Debt Consolidation,Employed,Rent,0.08,Fully Paid
LN104793,CUST204793,31,52674.08,640,5563.54,36,19.84,Education,Employed,Rent,0.1,Charged Off
LN104794,CUST204794,28,67257.03,524,21814.92,36,23.8,Small Business,Employed,Rent,0.04,Fully Paid
LN104795,CUST204795,49,111195.78,727,18921.51,36,15.13,Debt Consolidation,Employed,Rent,0.16,Current
LN104796,CUST204796,50,62406.64,588,13409.71,36,18.87,Home Improvement,Employed,Mortgage,0.07,Fully Paid
LN104797,CUST204797,30,44014.19,591,22626.33,36,20.35,Credit Card Reinvestment,Unemployed,Mortgage,0.06,Charged Off
LN104798,CUST204798,59,55055.95,541,19168.32,36,23.0,Major Purchase,Employed,Rent,0.25,Charged Off
LN104799,CUST204799,48,83836.75,794,17626.9,36,12.5,Small Business,Employed,Rent,0.32,Fully Paid
LN104800,CUST204800,56,47056.58,580,1269.38,60,21.05,Credit Card Reinvestment,Employed,Rent,0.09,Current
LN104801,CUST204801,33,64157.35,606,15318.79,36,19.56,Debt Consolidation,Employed,Rent,0.22,Fully Paid
LN104802,CUST204802,52,76822.08,610,5057.39,36,23.08,Home Improvement,Employed,Mortgage,0.05,Charged Off
LN104803,CUST204803,56,48953.43,776,6232.5,36,15.02,Small Business,Self-Employed,Rent,0.12,Current
LN104804,CUST204804,57,20889.86,713,12110.86,36,17.91,Credit Card Reinvestment,Employed,Mortgage,0.1,Fully Paid
LN104805,CUST204805,46,38215.36,730,26707.34,36,16.21,Small Business,Employed,Mortgage,0.19,Fully Paid
LN104806,CUST204806,42,43530.84,805,17923.13,60,10.8,Credit Card Reinvestment,Employed,Rent,0.18,Charged Off
LN104807,CUST204807,24,59279.32,620,18450.15,36,21.31,Debt Consolidation,Employed,Rent,0.11,Charged Off
LN104808,CUST204808,51,66107.49,633,21163.41,36,21.7,Education,Employed,Mortgage,0.09,Fully Paid
LN104809,CUST204809,38,85592.53,805,8002.56,36,15.04,Small Business,Employed,Mortgage,0.12,Current
LN104810,CUST204810,58,34318.6,707,2388.72,36,17.66,Debt Consolidation,Employed,Mortgage,0.16,Current
LN104811,CUST204811,44,81957.17,756,1000.0,60,14.76,Debt Consolidation,Employed,Mortgage,0.04,Fully Paid
LN104812,CUST204812,43,55726.91,684,16848.57,36,17.64,Home Improvement,Employed,Own,0.18,Fully Paid
LN104813,CUST204813,42,20361.32,785,22893.53,36,14.38,Major Purchase,Employed,Mortgage,0.05,Fully Paid
LN104814,CUST204814,22,65339.34,679,22302.0,36,15.38,Debt Consolidation,Employed,Rent,0.33,Fully Paid
LN104815,CUST204815,51,97906.69,547,8351.62,36,24.08,Debt Consolidation,Employed,Mortgage,0.13,Fully Paid
LN104816,CUST204816,31,87077.86,586,25843.96,36,20.83,Home Improvement,Employed,Rent,0.12,Charged Off
LN104817,CUST204817,48,63093.24,518,31344.34,36,27.59,Debt Consolidation,Employed,Mortgage,0.25,Charged Off
LN104818,CUST204818,52,93144.27,545,19861.05,36,22.75,Debt Consolidation,Self-Employed,Rent,0.28,Charged Off
LN104819,CUST204819,25,69805.57,555,26898.24,36,23.09,Credit Card Reinvestment,Employed,Rent,0.05,Charged Off
LN104820,CUST204820,58,89529.72,728,21985.24,36,16.1,Small Business,Self-Employed,Rent,0.07,Current
LN104821,CUST204821,30,23459.94,644,13162.28,60,18.2,Home Improvement,Unemployed,Rent,0.11,Current
LN104822,CUST204822,60,33758.18,591,9683.35,36,22.05,Credit Card Reinvestment,Employed,Mortgage,0.04,Current
LN104823,CUST204823,44,83225.9,581,2095.37,36,22.27,Credit Card Reinvestment,Employed,Mortgage,0.15,Charged Off
LN104824,CUST204824,55,103482.06,724,11441.9,60,17.57,Home Improvement,Employed,Rent,0.01,Current
LN104825,CUST204825,64,75432.39,578,13105.35,36,22.96,Debt Consolidation,Employed,Mortgage,0.31,Charged Off
LN104826,CUST204826,43,52566.58,649,13282.18,36,19.32,Debt Consolidation,Unemployed,Mortgage,0.14,Charged Off
LN104827,CUST204827,37,43737.1,782,14099.35,36,12.49,Debt Consolidation,Employed,Mortgage,0.11,Fully Paid
LN104828,CUST204828,21,57117.12,810,1000.0,36,11.42,Small Business,Employed,Rent,0.07,Fully Paid
LN104829,CUST204829,51,95340.92,659,21232.24,36,21.13,Major Purchase,Self-Employed,Mortgage,0.1,Fully Paid
LN104830,CUST204830,51,56436.82,815,22160.69,36,12.53,Home Improvement,Employed,Mortgage,0.2,Fully Paid
LN104831,CUST204831,62,91194.03,655,17968.25,36,21.91,Small Business,Employed,Mortgage,0.06,Fully Paid
LN104832,CUST204832,62,81314.33,655,5645.24,36,17.57,Small Business,Employed,Rent,0.13,Current
LN104833,CUST204833,54,107848.15,701,17935.89,36,20.25,Small Business,Self-Employed,Rent,0.27,Fully Paid
LN104834,CUST204834,29,70006.55,840,15180.88,60,9.98,Debt Consolidation,Self-Employed,Rent,0.17,Fully Paid
LN104835,CUST204835,42,63760.09,841,18795.86,36,10.7,Credit Card Reinvestment,Self-Employed,Rent,0.36,Fully Paid
LN104836,CUST204836,33,92441.8,616,27408.98,36,21.02,Credit Card Reinvestment,Employed,Rent,0.18,Current
LN104837,CUST204837,45,41618.43,653,13572.25,36,20.38,Credit Card Reinvestment,Employed,Mortgage,0.07,Current
LN104838,CUST204838,38,53899.58,830,16452.2,36,12.82,Debt Consolidation,Employed,Mortgage,0.04,Fully Paid
LN104839,CUST204839,32,22999.88,618,8085.11,36,17.41,Credit Card Reinvestment,Self-Employed,Rent,0.19,Current
LN104840,CUST204840,60,33641.89,698,22373.41,36,16.22,Home Improvement,Employed,Mortgage,0.28,Current
LN104841,CUST204841,37,113084.3,762,20621.89,36,12.8,Major Purchase,Employed,Rent,0.06,Fully Paid
LN104842,CUST204842,35,82307.86,683,16732.48,36,15.61,Major Purchase,Employed,Rent,0.07,Current
LN104843,CUST204843,62,30732.46,647,6574.95,60,19.1,Debt Consolidation,Employed,Mortgage,0.09,Current
LN104844,CUST204844,35,94870.72,665,9533.57,36,15.23,Debt Consolidation,Employed,Mortgage,0.1,Fully Paid
LN104845,CUST204845,35,47407.56,574,1000.0,36,23.54,Credit Card Reinvestment,Employed,Mortgage,0.35,Current
LN104846,CUST204846,59,81023.77,735,9439.18,36,16.72,Home Improvement,Employed,Rent,0.23,Fully Paid
LN104847,CUST204847,33,80650.34,813,20674.94,36,14.91,Home Improvement,Employed,Rent,0.03,Current
LN104848,CUST204848,37,106624.77,771,18166.09,36,12.56,Major Purchase,Employed,Own,0.41,Fully Paid
LN104849,CUST204849,52,51556.76,678,16277.5,36,16.43,Small Business,Employed,Own,0.05,Fully Paid
LN104850,CUST204850,29,46494.27,782,26874.39,36,15.3,Debt Consolidation,Employed,Rent,0.04,Current
LN104851,CUST204851,60,18000.0,550,17436.24,36,24.69,Home Improvement,Employed,Mortgage,0.2,Current
LN104852,CUST204852,40,61955.67,574,10382.76,60,24.06,Major Purchase,Self-Employed,Rent,0.1,Current
LN104853,CUST204853,46,83133.25,643,9400.52,60,21.01,Small Business,Self-Employed,Rent,0.11,Fully Paid
LN104854,CUST204854,47,86549.35,842,13146.28,36,11.65,Debt Consolidation,Self-Employed,Mortgage,0.15,Fully Paid
LN104855,CUST204855,41,96309.98,687,11398.44,60,16.83,Debt Consolidation,Employed,Mortgage,0.25,Current
LN104856,CUST204856,38,72245.14,622,22623.85,60,21.22,Debt Consolidation,Self-Employed,Mortgage,0.02,Charged Off
LN104857,CUST204857,33,77619.53,831,18371.58,60,11.1,Small Business,Employed,Mortgage,0.08,Current
LN104858,CUST204858,36,66703.01,750,12442.62,36,15.16,Home Improvement,Unemployed,Mortgage,0.17,Current
LN104859,CUST204859,29,82686.37,795,12747.17,60,12.63,Home Improvement,Employed,Rent,0.13,Fully Paid
LN104860,CUST204860,32,41643.94,822,20625.93,36,12.52,Debt Consolidation,Employed,Mortgage,0.22,Fully Paid
LN104861,CUST204861,64,29788.38,629,23087.54,36,21.7,Debt Consolidation,Employed,Own,0.23,Fully Paid
LN104862,CUST204862,58,44281.55,751,1000.0,60,14.44,Credit Card Reinvestment,Self-Employed,Mortgage,0.06,Fully Paid
LN104863,CUST204863,39,70340.59,679,13630.3,60,17.09,Home Improvement,Employed,Rent,0.41,Fully Paid
LN104864,CUST204864,27,32489.38,848,15731.93,36,10.92,Home Improvement,Employed,Own,0.07,Fully Paid
LN104865,CUST204865,55,49168.9,609,19385.11,60,18.87,Debt Consolidation,Employed,Rent,0.05,Current
LN104866,CUST204866,38,49967.64,837,15903.94,36,12.52,Debt Consolidation,Self-Employed,Rent,0.36,Fully Paid
LN104867,CUST204867,36,84545.53,577,18257.6,36,22.09,Major Purchase,Self-Employed,Rent,0.26,Fully Paid
LN104868,CUST204868,59,81502.39,501,13104.33,36,24.91,Debt Consolidation,Employed,Rent,0.16,Current
LN104869,CUST204869,24,66762.15,820,8553.11,60,12.69,Small Business,Employed,Rent,0.34,Fully Paid
LN104870,CUST204870,45,76276.62,775,21273.56,60,11.79,Debt Consolidation,Employed,Mortgage,0.13,Fully Paid
LN104871,CUST204871,52,76769.76,789,21527.25,60,15.54,Debt Consolidation,Employed,Mortgage,0.35,Fully Paid
LN104872,CUST204872,60,55909.51,796,20214.67,36,12.38,Home Improvement,Self-Employed,Mortgage,0.1,Fully Paid
LN104873,CUST204873,33,51437.52,668,21638.33,36,17.72,Small Business,Employed,Mortgage,0.29,Fully Paid
LN104874,CUST204874,37,103417.16,739,7226.18,36,16.74,Debt Consolidation,Employed,Mortgage,0.12,Fully Paid
LN104875,CUST204875,57,18000.0,522,10940.52,36,25.04,Credit Card Reinvestment,Employed,Mortgage,0.1,Charged Off
LN104876,CUST204876,26,46467.42,793,23958.93,36,16.28,Home Improvement,Employed,Own,0.12,Current
LN104877,CUST204877,39,59905.44,671,17849.86,36,16.71,Debt Consolidation,Employed,Rent,0.32,Current
LN104878,CUST204878,33,78998.79,822,15449.34,36,10.71,Debt Consolidation,Employed,Rent,0.29,Fully Paid
LN104879,CUST204879,46,93387.66,817,12984.86,60,10.53,Small Business,Employed,Rent,0.15,Current
LN104880,CUST204880,34,111418.29,785,25143.19,36,13.8,Debt Consolidation,Self-Employed,Rent,0.22,Current
LN104881,CUST204881,51,62707.23,842,1000.0,60,10.91,Credit Card Reinvestment,Employed,Mortgage,0.22,Fully Paid
LN104882,CUST204882,24,64381.61,692,17352.58,36,16.28,Education,Employed,Rent,0.24,Fully Paid
LN104883,CUST204883,59,74065.25,668,14467.11,36,18.18,Debt Consolidation,Employed,Mortgage,0.13,Fully Paid
LN104884,CUST204884,28,51721.98,617,4979.87,36,18.77,Debt Consolidation,Self-Employed,Rent,0.38,Fully Paid
LN104885,CUST204885,45,35394.07,505,27933.13,36,27.12,Debt Consolidation,Employed,Mortgage,0.09,Fully Paid
LN104886,CUST204886,33,62593.74,830,1000.0,36,10.75,Debt Consolidation,Employed,Rent,0.23,Fully Paid
LN104887,CUST204887,52,83634.31,631,15970.04,36,18.9,Debt Consolidation,Employed,Mortgage,0.22,Fully Paid
LN104888,CUST204888,58,58926.91,592,19227.7,60,17.74,Credit Card Reinvestment,Employed,Own,0.07,Fully Paid
LN104889,CUST204889,58,75335.88,750,7199.51,60,12.53,Credit Card Reinvestment,Employed,Rent,0.36,Current
LN104890,CUST204890,48,18279.57,509,17218.08,36,23.76,Credit Card Reinvestment,Employed,Rent,0.06,Charged Off
LN104891,CUST204891,50,65460.12,550,13204.14,36,22.54,Small Business,Employed,Rent,0.43,Charged Off
LN104892,CUST204892,23,54913.84,848,22904.39,60,12.16,Debt Consolidation,Employed,Mortgage,0.23,Fully Paid
LN104893,CUST204893,48,33121.91,793,43109.41,60,11.04,Debt Consolidation,Employed,Rent,0.3,Current
LN104894,CUST204894,23,81430.31,628,17708.75,36,20.56,Debt Consolidation,Unemployed,Mortgage,0.07,Current
LN104895,CUST204895,54,111141.14,748,19832.38,60,16.02,Debt Consolidation,Self-Employed,Rent,0.1,Current
LN104896,CUST204896,36,89748.97,601,7198.75,36,21.98,Debt Consolidation,Employed,Rent,0.16,Fully Paid
LN104897,CUST204897,42,91343.73,836,16718.39,36,13.11,Home Improvement,Employed,Mortgage,0.29,Fully Paid
LN104898,CUST204898,52,82811.93,582,12015.91,36,19.98,Major Purchase,Employed,Rent,0.17,Current
LN104899,CUST204899,58,81161.29,690,21230.49,36,18.21,Education,Employed,Mortgage,0.14,Current
LN104900,CUST204900,28,20014.2,642,3591.69,36,21.97,Debt Consolidation,Unemployed,Rent,0.12,Charged Off
LN104901,CUST204901,28,61801.23,736,6411.91,36,17.66,Major Purchase,Employed,Mortgage,0.28,Current
LN104902,CUST204902,26,77716.74,786,24440.15,60,16.4,Major Purchase,Self-Employed,Mortgage,0.1,Fully Paid
LN104903,CUST204903,34,78285.12,776,16679.91,36,14.32,Debt Consolidation,Unemployed,Mortgage,0.26,Fully Paid
LN104904,CUST204904,52,96792.65,790,25590.6,36,12.51,Debt Consolidation,Employed,Rent,0.11,Fully Paid
LN104905,CUST204905,55,39190.06,668,17909.96,36,14.48,Education,Employed,Rent,0.29,Fully Paid
LN104906,CUST204906,30,80181.79,643,19078.23,36,17.42,Credit Card Reinvestment,Employed,Mortgage,0.23,Current
LN104907,CUST204907,23,38373.97,683,12523.97,36,16.89,Education,Employed,Rent,0.26,Current
LN104908,CUST204908,32,59707.51,544,13450.98,60,22.72,Home Improvement,Employed,Rent,0.4,Charged Off
LN104909,CUST204909,51,63450.92,742,22715.34,60,14.13,Debt Consolidation,Employed,Mortgage,0.06,Fully Paid
LN104910,CUST204910,49,86564.27,814,13854.12,36,12.95,Debt Consolidation,Employed,Rent,0.12,Current
LN104911,CUST204911,25,83623.83,767,24468.28,36,14.61,Education,Self-Employed,Mortgage,0.18,Fully Paid
LN104912,CUST204912,45,68008.26,752,14121.17,60,14.98,Debt Consolidation,Unemployed,Own,0.12,Current
LN104913,CUST204913,61,18000.0,788,5562.88,36,14.66,Debt Consolidation,Employed,Rent,0.13,Fully Paid
LN104914,CUST204914,51,76120.84,711,4833.95,36,15.86,Home Improvement,Self-Employed,Own,0.16,Fully Paid
LN104915,CUST204915,41,58308.09,676,13626.11,36,19.6,Debt Consolidation,Employed,Mortgage,0.15,Fully Paid
LN104916,CUST204916,40,99795.15,520,22325.92,60,22.39,Debt Consolidation,Self-Employed,Rent,0.08,Charged Off
LN104917,CUST204917,59,93837.34,815,9679.26,36,11.94,Credit Card Reinvestment,Employed,Rent,0.28,Fully Paid
LN104918,CUST204918,42,41549.43,551,20854.29,60,23.44,Debt Consolidation,Unemployed,Mortgage,0.15,Charged Off
LN104919,CUST204919,24,79554.36,732,15805.88,36,12.84,Home Improvement,Employed,Mortgage,0.18,Fully Paid
LN104920,CUST204920,33,80047.77,622,19849.68,36,19.36,Debt Consolidation,Employed,Rent,0.2,Fully Paid
LN104921,CUST204921,62,78229.59,599,12682.5,36,22.11,Home Improvement,Employed,Rent,0.06,Current
LN104922,CUST204922,40,74989.53,713,16464.08,36,15.84,Debt Consolidation,Employed,Rent,0.13,Fully Paid
LN104923,CUST204923,33,80753.86,826,22509.95,36,9.23,Debt Consolidation,Employed,Mortgage,0.11,Charged Off
LN104924,CUST204924,37,102537.15,634,14862.63,36,18.31,Credit Card Reinvestment,Self-Employed,Rent,0.18,Current
LN104925,CUST204925,56,51215.49,817,10801.16,36,10.3,Debt Consolidation,Employed,Mortgage,0.24,Fully Paid
LN104926,CUST204926,53,42354.76,717,1000.0,36,17.06,Debt Consolidation,Self-Employed,Own,0.32,Fully Paid
LN104927,CUST204927,21,84567.88,587,19332.26,60,21.7,Home Improvement,Employed,Mortgage,0.15,Fully Paid
LN104928,CUST204928,35,18000.0,779,8826.76,60,11.5,Debt Consolidation,Unemployed,Rent,0.07,Fully Paid
LN104929,CUST204929,33,81350.6,539,10835.61,60,20.98,Debt Consolidation,Employed,Rent,0.2,Fully Paid
LN104930,CUST204930,37,76923.47,739,6433.14,60,14.35,Credit Card Reinvestment,Employed,Mortgage,0.29,Fully Paid
LN104931,CUST204931,44,18000.0,831,13159.32,36,11.81,Credit Card Reinvestment,Employed,Own,0.09,Fully Paid
LN104932,CUST204932,28,49091.58,635,31780.35,36,18.59,Credit Card Reinvestment,Employed,Mortgage,0.05,Fully Paid
LN104933,CUST204933,47,104399.36,681,17816.31,60,18.29,Home Improvement,Unemployed,Mortgage,0.13,Fully Paid
LN104934,CUST204934,43,28570.59,764,9846.89,36,14.91,Home Improvement,Employed,Rent,0.16,Current
LN104935,CUST204935,28,70314.79,758,11349.57,36,15.48,Major Purchase,Employed,Mortgage,0.13,Fully Paid
LN104936,CUST204936,28,39877.37,681,3490.16,60,15.64,Debt Consolidation,Employed,Mortgage,0.11,Current
LN104937,CUST204937,46,47276.34,520,5955.1,36,23.79,Debt Consolidation,Employed,Own,0.05,Fully Paid
LN104938,CUST204938,33,112907.97,695,4683.87,60,18.81,Credit Card Reinvestment,Employed,Mortgage,0.06,Fully Paid
LN104939,CUST204939,59,68086.11,711,17162.66,36,15.55,Home Improvement,Unemployed,Mortgage,0.25,Current
LN104940,CUST204940,57,77923.77,515,18573.7,36,23.18,Credit Card Reinvestment,Employed,Mortgage,0.3,Charged Off
LN104941,CUST204941,48,62188.39,701,15620.79,60,16.23,Debt Consolidation,Employed,Own,0.26,Current
LN104942,CUST204942,45,27121.67,717,17958.73,36,15.55,Debt Consolidation,Employed,Mortgage,0.12,Current
LN104943,CUST204943,36,35376.92,592,8870.38,60,21.5,Small Business,Employed,Rent,0.38,Charged Off
LN104944,CUST204944,22,94460.76,632,5813.79,60,18.85,Home Improvement,Employed,Mortgage,0.02,Charged Off
LN104945,CUST204945,38,68822.3,638,5763.07,36,16.45,Home Improvement,Employed,Mortgage,0.27,Current
LN104946,CUST204946,37,45742.79,656,5408.59,36,20.54,Debt Consolidation,Employed,Mortgage,0.15,Current
LN104947,CUST204947,50,64448.7,834,17869.4,36,12.4,Debt Consolidation,Employed,Mortgage,0.19,Fully Paid
LN104948,CUST204948,59,81539.95,569,31109.59,36,22.46,Debt Consolidation,Employed,Mortgage,0.22,Charged Off
LN104949,CUST204949,33,76362.22,803,6621.81,60,12.74,Home Improvement,Employed,Mortgage,0.26,Fully Paid
LN104950,CUST204950,52,45755.27,514,12264.43,36,23.96,Education,Employed,Rent,0.42,Current
LN104951,CUST204951,49,25617.42,734,16623.15,36,14.44,Small Business,Employed,Mortgage,0.2,Current
LN104952,CUST204952,50,54823.84,711,12767.94,36,13.74,Credit Card Reinvestment,Employed,Rent,0.35,Fully Paid
LN104953,CUST204953,38,92726.22,789,17663.6,36,15.88,Small Business,Employed,Own,0.3,Current
LN104954,CUST204954,33,86359.42,559,10396.87,60,22.67,Home Improvement,Employed,Own,0.14,Current
LN104955,CUST204955,63,75260.08,751,9557.32,36,12.54,Debt Consolidation,Employed,Rent,0.06,Fully Paid
LN104956,CUST204956,41,60727.99,501,13541.28,36,23.42,Debt Consolidation,Unemployed,Own,0.12,Charged Off
LN104957,CUST204957,50,52081.33,735,17612.49,36,16.06,Credit Card Reinvestment,Employed,Rent,0.0,Fully Paid
LN104958,CUST204958,41,61191.79,835,25259.94,60,12.03,Debt Consolidation,Employed,Mortgage,0.1,Fully Paid
LN104959,CUST204959,37,84544.29,518,18013.08,60,23.16,Home Improvement,Employed,Rent,0.15,Charged Off
LN104960,CUST204960,60,90254.77,548,12982.75,60,21.46,Major Purchase,Employed,Rent,0.27,Fully Paid
LN104961,CUST204961,39,58455.33,577,21646.35,36,21.06,Debt Consolidation,Employed,Mortgage,0.2,Current
LN104962,CUST204962,35,128405.78,527,23000.81,36,21.03,Debt Consolidation,Employed,Mortgage,0.13,Fully Paid
LN104963,CUST204963,29,67310.09,547,12573.22,60,22.41,Debt Consolidation,Self-Employed,Mortgage,0.16,Charged Off
LN104964,CUST204964,30,56326.11,595,13832.38,60,20.5,Home Improvement,Employed,Rent,0.08,Fully Paid
LN104965,CUST204965,64,101891.74,664,11583.18,36,20.73,Debt Consolidation,Employed,Mortgage,0.1,Fully Paid
LN104966,CUST204966,51,18000.0,675,21567.23,60,17.32,Home Improvement,Employed,Mortgage,0.09,Fully Paid
LN104967,CUST204967,43,77000.84,572,15593.52,60,22.5,Debt Consolidation,Employed,Rent,0.1,Current
LN104968,CUST204968,50,63180.04,528,3755.85,36,26.28,Home Improvement,Employed,Rent,0.17,Current
LN104969,CUST204969,53,101204.61,656,18249.27,36,17.16,Debt Consolidation,Employed,Mortgage,0.2,Fully Paid
LN104970,CUST204970,29,80123.08,813,26917.08,36,11.54,Education,Employed,Own,0.23,Fully Paid
LN104971,CUST204971,21,68477.55,803,27548.82,60,12.07,Home Improvement,Self-Employed,Rent,0.38,Fully Paid
LN104972,CUST204972,64,81565.84,778,11167.14,36,11.37,Credit Card Reinvestment,Employed,Mortgage,0.01,Charged Off
LN104973,CUST204973,55,38610.44,782,9427.12,60,13.33,Credit Card Reinvestment,Employed,Mortgage,0.2,Fully Paid
LN104974,CUST204974,31,89170.5,506,30182.94,36,26.51,Home Improvement,Employed,Rent,0.19,Fully Paid
LN104975,CUST204975,54,31385.36,804,27533.63,36,14.11,Debt Consolidation,Employed,Mortgage,0.19,Fully Paid
LN104976,CUST204976,36,73962.43,681,18738.42,36,19.53,Home Improvement,Employed,Mortgage,0.04,Fully Paid
LN104977,CUST204977,29,65890.36,608,1302.46,60,19.73,Credit Card Reinvestment,Employed,Rent,0.1,Fully Paid
LN104978,CUST204978,52,20923.64,823,10149.44,36,10.39,Home Improvement,Self-Employed,Mortgage,0.03,Current
LN104979,CUST204979,35,66723.55,705,6251.53,36,20.18,Debt Consolidation,Employed,Mortgage,0.11,Fully Paid
LN104980,CUST204980,32,72049.67,733,29498.85,60,16.0,Debt Consolidation,Employed,Rent,0.14,Fully Paid
LN104981,CUST204981,53,48628.1,686,2795.36,36,15.14,Debt Consolidation,Employed,Mortgage,0.17,Current
LN104982,CUST204982,34,39689.45,828,29429.19,60,15.72,Debt Consolidation,Employed,Rent,0.18,Current
LN104983,CUST204983,28,77304.44,507,14155.8,36,24.59,Small Business,Unemployed,Rent,0.07,Charged Off
LN104984,CUST204984,28,74057.88,552,5418.41,36,18.5,Debt Consolidation,Employed,Rent,0.13,Fully Paid
